network,source,effect_paired,se_paired,p_paired,n_paired,loo_sign_stability,effect_external,se_external,p_external,n_external_np,n_external_it,meta_effect,meta_se,meta_p,meta_fdr,direction_concordant,fisher_p,fisher_fdr,source_detected_fraction_paired,source_detected_fraction_external,replicated_priority
CollecTRI,BHLHE40,1.3990877722067887,0.6895982883872708,0.13549483800468096,4,1.0,1.3384429658633716,0.434249354706043,0.02142685731544145,15,6,1.355662703438761,0.3674621674913986,0.00022490914072685348,0.0017293013931442512,True,0.019863692000438683,0.14318411316982885,1.0,1.0,False
CollecTRI,FOXM1,3.753207509491178,1.6664641378165481,0.10971464429027344,4,1.0,2.6610333985025045,0.9294931489381274,0.028307793533877173,15,6,2.92018649358956,0.8117610950912586,0.00032147924858291695,0.002418083043688897,True,0.021040073857853555,0.14630471030795567,0.35,0.6551724137931034,False
CollecTRI,MAFB,0.9856295288278847,0.6309858368405186,0.21620715386934572,4,1.0,1.7427663352669338,0.5510062179710418,0.014599659789981984,15,6,1.4151961762107519,0.4150348806102403,0.0006500465366650448,0.0038753029144721444,True,0.021332840036785095,0.14630471030795567,1.0,1.0,False
CollecTRI,STAT6,1.9163366928208463,2.1908100732879094,0.4461126002158322,4,0.75,2.8206386479929666,0.7577173431551402,0.007166214089115435,15,6,2.724022951000172,0.7160969761674609,0.0001423861672709761,0.0012016003384331155,True,0.021565145160999246,0.14630471030795567,1.0,1.0,False
CollecTRI,APEX1,3.3097233701088697,1.6256403616907518,0.13457023148926667,4,1.0,1.679730770389724,0.5900938399998358,0.02728757153500386,15,6,1.8694989476980397,0.5546810771925047,0.0007505823699083829,0.004188733870779039,True,0.024261504702915052,0.1510028006427861,1.0,1.0,False
CollecTRI,ESR2,4.513980766194386,2.8495741715498295,0.21134117982758388,4,1.0,2.6949395801582794,0.8731215522808111,0.017895294175227904,15,6,2.851060437696557,0.8348129234425489,0.0006373313688019223,0.0038753029144721444,True,0.024876183920921408,0.1510028006427861,0.4,0.0,False
CollecTRI,NR1I2,6.510511170371229,2.572435509980556,0.08535869221468544,4,1.0,3.0806453418363278,1.2229364444675845,0.04073779512557088,15,6,3.712916741815663,1.1044796006365873,0.0007746736714721053,0.004203862102827914,True,0.02316417204845679,0.1510028006427861,0.05,0.0,False
CollecTRI,PDX1,2.9805516278213706,1.1466113744491826,0.08041447641352445,4,1.0,1.956240457925431,0.790693333016413,0.043977304973425065,15,6,2.286355775827107,0.6509282644222074,0.0004439883676154322,0.003072399503898791,True,0.023498193652930655,0.1510028006427861,0.0,0.0,False
CollecTRI,TFCP2,1.785321130146828,1.9487775744906195,0.4271583238569581,4,0.75,3.3585516831362323,0.857703698429805,0.008640855928437836,15,6,3.103255755623352,0.7850332123687535,7.716943610335102e-05,0.0007216385105880932,True,0.024367533164137225,0.1510028006427861,1.0,1.0,False
CollecTRI,ZBTB17,2.8144387338261385,1.639655828685526,0.1845772765132308,4,1.0,2.3193956944777936,0.7572260776921446,0.020285106756080803,15,6,2.4064175668176944,0.6874568276233071,0.0004644497511489127,0.0031087655101682187,True,0.02466492563769589,0.1510028006427861,1.0,1.0,False
CollecTRI,BCL11B,0.9721648092844082,0.6600126969116553,0.23717844227882334,4,1.0,1.4123520047417104,0.4914339118077552,0.01938144708493975,15,6,1.2553520922999901,0.39416975078834854,0.0014485373863153126,0.006701678136464908,True,0.029338923370409834,0.15266830529365782,1.0,1.0,False
CollecTRI,IRF8,3.3398698953164594,1.4422190016865177,0.1034819408622876,4,1.0,2.0139197464663843,0.8633356089692595,0.04375549951601317,15,6,2.363716011695421,0.7407560362504416,0.0014180546234475707,0.006701678136464908,True,0.028967248432892875,0.15266830529365782,0.45,0.8275862068965517,False
CollecTRI,MAZ,1.4057956852483477,0.5451154171770549,0.08185822295222499,4,1.0,1.2518813880560207,0.5524364655053032,0.05870802167264147,15,6,1.3298651522430094,0.38801729205544006,0.0006095371443604639,0.0038345427627040087,True,0.03045848188109571,0.15266830529365782,1.0,1.0,False
CollecTRI,MYCN,4.881720019658278,1.9690009643187623,0.08932626044328879,4,1.0,3.084764234654589,1.3147154103637162,0.055820658764019516,15,6,3.6388679738787366,1.093384149316992,0.0008744730970185619,0.004584358963157915,True,0.0314187197713134,0.15266830529365782,0.1,0.20689655172413793,False
CollecTRI,NANOG,1.6955352866378517,1.1504679478646829,0.2369730230515136,4,1.0,1.5686389713749822,0.5092979404048353,0.0169373797109805,15,6,1.5894322353008214,0.4657054828021228,0.0006426236052948607,0.0038753029144721444,True,0.026161475688660476,0.15266830529365782,0.75,0.10344827586206896,False
CollecTRI,NFE2L2,6.87954495358347,3.83183918907772,0.17046980196898026,4,1.0,3.2934843706961026,1.1858388583569035,0.02566082041610931,15,6,3.606909910146056,1.1328323814608459,0.0014526758966325669,0.006701678136464908,True,0.028136051873594768,0.15266830529365782,1.0,1.0,False
CollecTRI,NR1I3,2.098003706020147,1.9318477640103517,0.35694404065060514,4,1.0,2.3198127356007348,0.7297701578583068,0.013331030110267941,15,6,2.2921131614683588,0.682684173332823,0.0007865030611691483,0.004203862102827914,True,0.030205749759156336,0.15266830529365782,0.05,0.0,False
CollecTRI,NRF1,3.7653782312916073,2.2128234990646067,0.1873825470322986,4,1.0,1.9252919273956715,0.6782530261281708,0.024252618282520212,15,6,2.0833189070059217,0.64847509000131,0.0013151969370783251,0.006500830574701436,True,0.029056888606741316,0.15266830529365782,1.0,1.0,False
CollecTRI,PAX5,2.1757452752648048,1.1659243894012983,0.15886429643710845,4,1.0,1.6107057827612694,0.6227440133875353,0.030271729455887915,15,6,1.7361231971167692,0.5493003896502592,0.0015744023458450426,0.007146620600222427,True,0.03047643047935724,0.15266830529365782,0.0,0.034482758620689655,False
CollecTRI,PITX2,4.32807388076892,1.686910136471217,0.08280355715160186,4,1.0,2.105954372677153,0.9132917921359068,0.05988578758201359,15,6,2.6096476072464125,0.8031400820330616,0.0011568710004566415,0.005801121248666637,True,0.031272893699869554,0.15266830529365782,0.05,0.10344827586206896,False
CollecTRI,SATB1,1.2691547178855322,1.0431701779140374,0.31073016688409844,4,1.0,1.8505495996261545,0.5684879663392332,0.014239653238774455,15,6,1.717421724270474,0.4991764192396746,0.0005806178541980004,0.0037247020846411776,True,0.028408964829733825,0.15266830529365782,1.0,1.0,False
CollecTRI,SNAI2,-2.279258695063273,0.8742043533565885,0.079875062510835,4,1.0,-0.8335519620451721,0.3762849526500267,0.05363710986433867,15,6,-1.0595320988172006,0.3456272665056925,0.0021728175149065294,0.009276062342385122,True,0.027645545705429344,0.15266830529365782,0.55,0.8275862068965517,False
CollecTRI,TP73,5.011267723267193,2.3502054463017488,0.12274737972583392,4,1.0,3.157250465958133,1.2115264949101991,0.04116124061639835,15,6,3.5464963432305865,1.0768642339677494,0.0009899934653434222,0.005112503567295881,True,0.0317691271131311,0.15266830529365782,1.0,0.8620689655172413,False
CollecTRI,MAF,2.2916223231717447,0.7083507654224265,0.0480274126608483,4,1.0,1.252300280975741,0.6814399743055246,0.11153806417603444,15,6,1.7518442477516227,0.4910889448312697,0.00036072707398463133,0.002655565268057073,True,0.033370030892946004,0.1581648039583468,0.95,1.0,False
CollecTRI,NR5A2,3.4617587684422118,1.1509678115409772,0.057316756162180085,4,1.0,1.2305036741714324,0.6519272500129567,0.09663346065110315,15,6,1.772473310822431,0.5672520104250127,0.001780067956018164,0.007896198881824162,True,0.03431784581018389,0.1604591168962652,0.1,0.1724137931034483,False
CollecTRI,NFYA,4.272610807457427,2.290081135736888,0.158928706410828,4,1.0,2.0779114201281454,0.7919054158646804,0.03630920381830507,15,6,2.312316088868701,0.7484218822400672,0.002004335779824452,0.008668752247740755,True,0.03551779313558701,0.1616994266435935,1.0,1.0,False
CollecTRI,DBP,1.8274570415939717,1.0850258968033553,0.19072132363991498,4,1.0,1.4262117111068804,0.5432532834957099,0.034791644032374655,15,6,1.5066360188268877,0.4857678563192334,0.0019250671199752994,0.00843130662672726,True,0.03991470633079699,0.17263110488069697,1.0,1.0,False
CollecTRI,MTA1,1.8858540554053416,1.5588447619812191,0.31299832164122343,4,1.0,1.9798129477299584,0.6786598178068455,0.02114436222601493,15,6,1.9648417086057437,0.6222469798712439,0.0015904329081419851,0.007146620600222427,True,0.039827625111038156,0.17263110488069697,1.0,1.0,False
CollecTRI,NKX3-1,4.827760562108822,1.1363168787103632,0.023891950786386538,4,1.0,1.2892385179491956,1.0623387318572768,0.2728406652818649,15,6,2.9395735570330266,0.776022949929031,0.00015186593417881666,0.0012510860291873945,True,0.03932781920957931,0.17263110488069697,1.0,1.0,False
CollecTRI,RBPJ,2.0561216014756427,1.2204251584802088,0.19062299850455633,4,1.0,1.0262026451320678,0.41687344199396265,0.03461836435707755,15,6,1.1338148523630274,0.3944939939821507,0.004051817426066248,0.014603425306447102,True,0.039731787656954086,0.17263110488069697,1.0,1.0,False
CollecTRI,SOX2,1.8573467481743138,1.7741691264971438,0.37206718606782085,4,1.0,2.5648875438026075,0.7933671037176928,0.01842983010090268,15,6,2.446980290181728,0.7242517220774741,0.0007284736074457607,0.004188733870779039,True,0.04102257412440198,0.17523223021040846,1.0,1.0,False
CollecTRI,ASCL1,2.7681781189838905,1.0001392672365015,0.06969684073806381,4,1.0,1.4101928567958462,0.7278445409355849,0.10024721176428036,15,6,1.8803798381828492,0.5885024165323127,0.0013973650778497633,0.006701678136464908,True,0.04166797273038089,0.1758185190818511,0.0,0.0,False
CollecTRI,BCL6,0.8451236740804329,0.7296112965640509,0.33056847166843756,4,1.0,1.108831791551129,0.43023346293692133,0.02253991842948592,15,6,1.040793996131388,0.37059957491086154,0.00497874456120606,0.017022454308692727,True,0.043956415064451214,0.17710650906267233,1.0,1.0,False
CollecTRI,EP300,3.8753682009916806,1.4550820561936575,0.07612183377188544,4,1.0,1.368816175748041,0.7145255551044628,0.0979589955140469,15,6,1.8558041106672034,0.6413693833074723,0.0038097088602266913,0.014173755544499303,True,0.04398498606755935,0.17710650906267233,1.0,1.0,False
CollecTRI,ESR1,9.947466998782069,4.450689891301939,0.11147355039380584,4,1.0,5.307888303968692,2.341842297232729,0.06695855875194782,15,6,6.31388324404198,2.072459062424096,0.0023147168277033885,0.009649301474522561,True,0.04402069300401683,0.17710650906267233,0.4,0.3103448275862069,False
CollecTRI,TP53,11.525791878705522,5.673445131732617,0.13514413014436333,4,1.0,6.374390198326976,2.6179477016913393,0.053002290034132794,15,6,7.278704519951068,2.3770803166189958,0.0021983731562878034,0.009276062342385122,True,0.042539558510303103,0.17710650906267233,1.0,1.0,False
CollecTRI,NFYB,1.8940360253735578,1.073348720731223,0.17581855296377805,4,1.0,1.3829891895212663,0.5789543045641801,0.04404077879858153,15,6,1.4981648618520913,0.5095547674079539,0.003280587682299111,0.012753745371634746,True,0.04538236441304885,0.18048618490706783,1.0,1.0,False
CollecTRI,HNF4A,6.17194240054952,3.1157369890643425,0.14193413303961305,4,1.0,3.6309780509007963,1.5547744721881875,0.058083463803186845,15,6,4.137556359570364,1.3911847202575214,0.0029382597070632876,0.01196044539581056,True,0.04780105984720324,0.18353819587864872,0.0,0.0,False
CollecTRI,KLF2,2.0005090919588135,1.1177841282155316,0.17143879207252402,4,1.0,1.0574907400620512,0.4506872333790831,0.04781441986829649,15,6,1.189357845842004,0.4179902037814129,0.004435284559586087,0.015820705748626658,True,0.04757646544123734,0.18353819587864872,1.0,1.0,False
CollecTRI,NFYC,0.9261849446896107,1.1987582540950137,0.49603512765691543,4,0.75,1.0939986137893256,0.394429743920488,0.01681778758589734,15,6,1.0776055178720207,0.3746695804806089,0.004025597087522817,0.014603425306447102,True,0.04827160643051166,0.18353819587864872,1.0,1.0,False
CollecTRI,TP63,6.565079192239553,3.4965613518387504,0.15707033028317863,4,1.0,3.859102477613443,1.6059239139621146,0.0528432511777075,15,6,4.330478559420885,1.4593615391726897,0.0030035062664927406,0.012083874048912653,True,0.048069960328646646,0.18353819587864872,0.85,0.9655172413793104,False
CollecTRI,MSX2,-0.42686278512481035,0.847153472059579,0.6490212549353855,4,0.75,-1.210556861099664,0.3969666100123792,0.013396797053722029,15,6,-1.0694586005191553,0.35945923287972015,0.002928095577730029,0.01196044539581056,True,0.04995191664247453,0.1847479456206745,0.15,0.7931034482758621,False
CollecTRI,MYC,13.226331530730462,6.547685609656352,0.13665606223330315,4,1.0,6.8388011400784405,3.0125705039812454,0.06564876382871904,15,6,7.9547403243025965,2.7367907437178642,0.0036538677003379386,0.013741719829531812,True,0.05125954560573628,0.1847479456206745,1.0,1.0,False
CollecTRI,MYOD1,4.65651673079793,2.31932925422546,0.13829091538054644,4,1.0,2.8932659691822584,1.2803221070216393,0.06402829759758868,15,6,3.3050860004578073,1.1208799467993262,0.003191621287176836,0.012693114544404428,True,0.05070836229801775,0.1847479456206745,0.0,0.0,False
CollecTRI,NFIB,1.0325136739013838,0.36089660791844747,0.06452574792670218,4,1.0,0.6750105132136812,0.3943876130982213,0.13493806505493333,15,6,0.8695834811337566,0.26624662359679563,0.0010904641254446722,0.005548538050056714,True,0.05000967190887628,0.1847479456206745,1.0,1.0,False
CollecTRI,OTX2,1.3888408533368355,1.2453295120564816,0.346039777372143,4,1.0,1.005011802290455,0.39652724124602795,0.0256139135660206,15,6,1.0403444214651765,0.37783594816497307,0.005897457745176717,0.018893707220658744,True,0.05075043160042415,0.1847479456206745,1.0,0.7931034482758621,False
CollecTRI,ATF1,4.3362025167821905,1.911102894727636,0.10802935882924304,4,1.0,2.15906179244043,1.0219698819260177,0.0853641112785985,15,6,2.6431967919411936,0.9012059691702841,0.003357522659081949,0.012907809333803937,True,0.052437002696935596,0.18541609897090253,1.0,1.0,False
CollecTRI,JDP2,2.315992153731191,1.090945805955117,0.12383892664564049,4,1.0,1.189074027394697,0.5988065808931664,0.0746036837484293,15,6,1.449983112205377,0.5249302439903855,0.005740633193911672,0.018563169019564844,True,0.05251669855245216,0.18541609897090253,1.0,1.0,False
CollecTRI,SIRT1,-0.5439560575627077,0.7193371811033055,0.5044958421528165,4,0.75,-1.1013435203251594,0.399013634034933,0.018578446165664352,15,6,-0.9701949574731141,0.3489278855171378,0.005427479415241264,0.018232115317218224,True,0.05314300661733921,0.18573212413736734,1.0,1.0,False
CollecTRI,CREM,2.870346536410475,0.5056279264316854,0.010830647327720619,4,1.0,0.00874365163474912,0.3962885019278743,0.9828981658377198,15,6,1.0976573075051563,0.3119055425238721,0.0004328538122526035,0.0030564779395796087,True,0.059003592044155714,0.20213111729978098,1.0,1.0,False
CollecTRI,EGR2,3.8416108913954203,1.6461596691869516,0.10180575710529118,4,1.0,1.75424712322384,0.9057496832676356,0.10396137944075615,15,6,2.2393258640077294,0.7935586092478402,0.004774328281381139,0.016519175853578743,True,0.05872378584756723,0.20213111729978098,1.0,1.0,False
CollecTRI,SSRP1,4.321220172367016,3.087700906884806,0.2561433313892707,4,1.0,3.3724079137740137,1.2951118067477347,0.043170944046619496,15,6,3.514360159424705,1.1943076536631039,0.003254770494408528,0.012753745371634746,True,0.0608696514974692,0.2064794060600426,1.0,1.0,False
CollecTRI,LHX2,3.2292866652965664,1.3508382718282985,0.09669085631231217,4,1.0,1.211429725882899,0.6704233347045709,0.11734403625971607,15,6,1.6102286232929923,0.600530603995995,0.007332727991797806,0.022255472676860007,True,0.062163913225511444,0.20816325032663946,0.05,0.0,False
CollecTRI,TCF3,3.41788673521901,2.08323885799167,0.19940355817665556,4,1.0,2.3941458459169946,1.0202064081931366,0.057354476781713376,15,6,2.5921740009170766,0.9162363411530663,0.004667118871162204,0.0163113447416376,True,0.06256930067621533,0.20816325032663946,1.0,1.0,False
CollecTRI,SP1,13.600059809835884,6.609646418074637,0.13179797845785146,4,1.0,7.141428307739318,3.4844632143672087,0.08970824348513329,15,6,8.546029809371145,3.082368363204773,0.005561845284443305,0.018490181340463624,True,0.06429164789176008,0.20985764311838667,1.0,1.0,False
CollecTRI,TFDP1,3.333607323978659,1.3706475513594227,0.09315165442577238,4,1.0,1.578983601397646,0.8959765143268276,0.1256753976501726,15,6,2.1042840457240124,0.7499592744860714,0.005018180171926758,0.017022454308692727,True,0.06377410959111131,0.20985764311838667,1.0,1.0,False
CollecTRI,HHEX,1.9324901062428879,0.5993053553144173,0.04841618823468215,4,1.0,1.1103848627678914,0.8895555646010382,0.2574480384266302,15,6,1.6758372111237112,0.49702983124564726,0.0007470483159528122,0.004188733870779039,True,0.06712039005118386,0.21514989949905294,1.0,0.9655172413793104,False
CollecTRI,SPI1,5.367625904387963,2.7985664408172215,0.15093524919804974,4,1.0,3.684047267682785,1.8831809980210887,0.08263752163145582,15,6,4.208780346846257,1.5623852861980825,0.0070638896093082465,0.021715923948409543,True,0.06715661602860612,0.21514989949905294,0.65,0.13793103448275862,False
CollecTRI,MEF2A,3.59894377935811,2.235370649237076,0.20577717518030028,4,1.0,2.5614380235787375,1.1177597680339775,0.06201016780134844,15,6,2.768961287859912,0.9997414116279943,0.005611182198695609,0.018490181340463624,True,0.06841318323871402,0.2171647834916977,1.0,1.0,False
CollecTRI,FOXO4,2.1736203001314127,1.101676393421501,0.14302673982543598,4,1.0,1.3024986207650984,0.6559949586971984,0.09235598474138153,15,6,1.530518473082561,0.5636389050257926,0.006619101533477429,0.02082008300530173,True,0.07036407661125064,0.22001458902385668,1.0,0.9655172413793104,False
CollecTRI,NCOR2,3.2502811639627107,1.2958573855729127,0.08707470949466907,4,1.0,1.3006689270901954,0.8085783520199835,0.15228220303028353,15,6,1.8470168388805872,0.6859899149383848,0.007092194815521037,0.021715923948409543,True,0.07058271497586154,0.22001458902385668,1.0,1.0,False
CollecTRI,PAX3,1.1440320157364654,2.0157964484314634,0.6100463847970234,4,0.75,3.5799584759560963,1.1764637900461028,0.02199636982336162,15,6,2.961053642402344,1.0160767793925725,0.003565983411436761,0.013558574289638674,True,0.0712685948837793,0.22016905205167533,0.05,0.4827586206896552,False
CollecTRI,E2F3,4.414827087073782,2.0052760542091397,0.1149992811419457,4,1.0,1.972256841789022,1.1103349599362617,0.12245708683447687,15,6,2.5454051628730676,0.9713687975246907,0.008781863237144421,0.025533820840772853,True,0.07411359803817238,0.22693190195758978,1.0,1.0,False
CollecTRI,AHR,3.7742069924569925,2.767443161331986,0.26594688959931595,4,1.0,2.4470428989017527,1.0634482645618475,0.05685116612903313,15,6,2.617802483686283,0.9926792487254372,0.008361618162988303,0.02454902779394356,True,0.07849650844289772,0.2282335455566606,1.0,1.0,False
CollecTRI,MYB,4.710799814252647,3.076070966345527,0.22317266189207477,4,1.0,3.1948936324098813,1.446362156925259,0.06630194919063205,15,6,3.469358930797699,1.3088922916218473,0.008034729784727546,0.023965659530308023,True,0.07714073971990419,0.2282335455566606,1.0,1.0,False
CollecTRI,POU3F2,1.1703446036974166,1.9124337841824721,0.5838188682156494,4,0.75,1.6191385728967735,0.6122936543386446,0.025788651980084204,15,6,1.5774119733673142,0.5831353881861872,0.006829354796236824,0.021287898734215684,True,0.07823024241404183,0.2282335455566606,0.0,0.0,False
CollecTRI,POU5F1,1.8080949845528405,1.512503729452834,0.31779902323543335,4,1.0,1.7381723377190497,0.709305776469692,0.04595727622706469,15,6,1.7507778037421726,0.6421950850834457,0.006406043767069462,0.02033478113216545,True,0.07633219573105494,0.2282335455566606,0.3,0.5517241379310345,False
CollecTRI,USF1,4.841243862988868,2.4179786745847798,0.13903113943064516,4,1.0,2.474172830116405,1.2880323026486573,0.10732033437543818,15,6,2.9973835128192343,1.1368027675634278,0.008372211790998093,0.02454902779394356,True,0.07766303757434137,0.2282335455566606,1.0,0.7931034482758621,False
CollecTRI,NR1H3,4.681057710796775,1.7025135126129223,0.07077201751465319,4,1.0,1.34111542327178,0.9831753961999993,0.21937660485208807,15,6,2.1763924847222555,0.8514053282230665,0.010581149449718807,0.030008833685268094,True,0.0801943586830345,0.22960544015198947,1.0,1.0,False
CollecTRI,HDAC1,-3.2400305233346858,2.953962575391142,0.35286390251734373,4,1.0,-2.1470300554072868,0.837823398363761,0.047055134608862896,15,6,-2.2284091734354834,0.8060301817500678,0.0056980037031391486,0.018563169019564844,True,0.08464928527549474,0.23811912768553806,1.0,1.0,False
CollecTRI,HOXA9,1.4930605892497484,0.9555629200679225,0.21610741922472262,4,1.0,1.620408353765443,0.8106952097189527,0.08246413227209685,15,6,1.5671096826086555,0.6181897739778438,0.011244805011225493,0.031631727917756265,True,0.08959334498539347,0.24999433358827533,0.0,0.0,False
CollecTRI,EZH2,2.2049773911940456,1.5485129768432933,0.24965768777376843,4,1.0,1.2836616330330706,0.6415296571128154,0.07549438340030559,15,6,1.418626348847653,0.5926806135171764,0.016685004531835204,0.04283191314070787,True,0.09369899585917497,0.25132473470327926,1.0,1.0,False
CollecTRI,GATA3,4.15900593778157,2.1648134809125317,0.15046249260113093,4,1.0,2.0172534208075095,1.1402475867250053,0.12806385550898763,15,6,2.482398762927977,1.0088583176661876,0.013870415066256435,0.03778868986554902,True,0.09536648391262446,0.25132473470327926,1.0,1.0,False
CollecTRI,ONECUT1,2.666095441948187,0.9353614766393951,0.06509101172202238,4,1.0,0.37079831613780295,0.3387804090678616,0.2899654168664823,15,6,0.6369833623055213,0.3185311061806345,0.0455270006552106,0.08655133091594981,True,0.0938037782443286,0.25132473470327926,0.0,0.0,False
CollecTRI,POU2F2,1.4632900610467798,0.9311978903705539,0.21412602838732553,4,1.0,1.2678508119525917,0.6839178341097367,0.09059724540084392,15,6,1.3363333199013565,0.5512212086529468,0.015337335735712393,0.04020241033754915,True,0.09588111266136666,0.25132473470327926,1.0,0.9655172413793104,False
CollecTRI,TBP,4.766639731825857,2.353503102378799,0.13595385250175757,4,1.0,2.5582217770802567,1.4933662708844107,0.13629442142576953,15,6,3.1921529882263253,1.2609422817858151,0.011355588792057981,0.0316857558230005,True,0.0924333989000321,0.25132473470327926,1.0,1.0,False
CollecTRI,XBP1,1.0767943611760564,1.1953688095231387,0.434084218975204,4,0.75,1.3944590765730585,0.5677180287500624,0.04231095803748887,15,6,1.33599406567951,0.5128205829684548,0.009182384137715474,0.02647587426374628,True,0.09178164497733045,0.25132473470327926,1.0,1.0,False
CollecTRI,TBPL1,3.564936800695866,1.78420528690394,0.13958913822725738,4,1.0,1.246816795469108,0.752507485082108,0.14105129999821364,15,6,1.5968958554549209,0.693361832804105,0.021272063834408536,0.04931050661525636,True,0.09702229135844563,0.25240385571445256,1.0,1.0,False
CollecTRI,NEUROD1,1.8518944301148783,1.5903521296238894,0.3284222481728456,4,1.0,1.3501567794629568,0.6198452156131183,0.06430162612914617,15,6,1.4163233934741837,0.5775298077904217,0.0141914129113106,0.03836116302588646,True,0.10258374664834162,0.2648804204501955,0.0,0.0,False
CollecTRI,FOXP3,1.677644540347756,0.4627703592817349,0.036114538417897,4,1.0,0.23238711285362554,0.44037483961647617,0.6142944581208925,15,6,0.9191994366772186,0.31901563544642875,0.003959609493263247,0.014574732815628549,True,0.10667284910918189,0.2733985614205699,0.0,0.034482758620689655,False
CollecTRI,KLF10,0.4038739712914703,0.5607639137934881,0.5234326180895571,4,0.75,0.9486313704296957,0.397707803387285,0.0441100452921972,15,6,0.7663206428970476,0.3244028054943691,0.01816437074005948,0.044891944829004146,True,0.11009619386235123,0.27405239623290306,1.0,1.0,False
CollecTRI,NR4A2,1.9874534068188368,1.718333021236804,0.33116682569141853,4,1.0,1.5068934556883757,0.7011267946380189,0.06960522716448715,15,6,1.5754811803685647,0.6491674662802767,0.015227375776784268,0.04020241033754915,True,0.10995411509606776,0.27405239623290306,1.0,1.0,False
CollecTRI,RARA,3.4059783090471334,2.0013628026820443,0.1873421106235402,4,1.0,2.297347157111724,1.280838906128859,0.12087524454649017,15,6,2.619480085501027,1.0788221262750763,0.015178464833308123,0.04020241033754915,True,0.10842018666296399,0.27405239623290306,1.0,1.0,False
CollecTRI,TCF7,1.6844627811229866,0.9655252917050552,0.17939911836916916,4,1.0,1.0302843272370859,0.6073366589487199,0.12825696575009046,15,6,1.2157423323038115,0.5140890202152689,0.018037477823348573,0.044891944829004146,True,0.10979665679488565,0.27405239623290306,1.0,1.0,False
CollecTRI,ETV1,2.290699389442738,0.7323757285973314,0.05215592969654412,4,1.0,0.5145391613840227,0.6546156394057968,0.460549221052173,15,6,1.3033528877037885,0.4880677391937737,0.007575316880119909,0.02279182296105642,True,0.11358881056578174,0.2754554170509385,0.9,0.9655172413793104,False
CollecTRI,TFAP2A,5.073812516782439,2.74374021663878,0.16154789215296034,4,1.0,2.577421023564881,1.5340822702302237,0.14648543256596575,15,6,3.1719681640677395,1.3389975715886686,0.017840470752200323,0.044730455654067476,True,0.11225883769685209,0.2754554170509385,1.0,1.0,False
CollecTRI,WT1,2.644189970711217,1.602059588257492,0.19740658132281952,4,1.0,1.8046833932669695,0.9971644119678859,0.1220269014343878,15,6,2.039103030441476,0.8465714315946941,0.016011191535552426,0.04165317497218902,True,0.11384429086209308,0.2754554170509385,0.0,0.0,False
CollecTRI,CDX1,1.232973304462224,0.8508580540809554,0.24316485297539783,4,1.0,1.2889649995898762,0.7014041843220128,0.10122526550454074,15,6,1.2663105911479682,0.5412172987983691,0.019296898591670435,0.04604639250150324,True,0.11579666457274773,0.2763147996011774,0.0,0.0,False
CollecTRI,FOXN1,2.4333496183294265,1.8454527383848347,0.2789406767961576,4,1.0,1.8941520634640807,0.9412166674338628,0.08795278666816761,15,6,2.0054557251033756,0.8384626017460811,0.016764838581381353,0.04283191314070787,True,0.11549715156760469,0.2763147996011774,0.05,0.0,False
CollecTRI,AR,7.89238552494196,4.7826763255884135,0.19746543307857298,4,1.0,3.8022614906658916,2.1410656654634943,0.12951144981014,15,6,4.485111154527074,1.9541833162253557,0.021725487655181012,0.049454070583504144,True,0.11933299007645189,0.27731230632642995,0.9,0.896551724137931,False
CollecTRI,ARNT,3.2431186384320796,1.1117118550447194,0.06163428283469357,4,1.0,0.6260300791465712,0.7318933954185249,0.4188670126497155,15,6,1.4173561350540052,0.6113089587167244,0.02041893844670061,0.048060902738492596,True,0.12022101420817999,0.27731230632642995,1.0,1.0,False
CollecTRI,CDX2,1.5775713599929642,1.4651315307673216,0.36047014550216355,4,1.0,1.5472396103963901,0.7326770956954577,0.07131454696494935,15,6,1.5533074354136032,0.6553063976093324,0.017771112801427506,0.044730455654067476,True,0.11981926018311474,0.27731230632642995,0.0,0.0,False
CollecTRI,CEBPB,5.917127593484693,3.6164578108308985,0.2003235814338059,4,1.0,2.9295441576246546,1.6946165605340233,0.1314095453022674,15,6,3.467428424362821,1.534503213318653,0.023843457868366915,0.05371264329176837,True,0.12207317301227393,0.27731230632642995,1.0,1.0,False
CollecTRI,HMGA2,3.054468109573012,1.445374650508962,0.12497814437588112,4,1.0,1.149308749127571,0.8475203036704575,0.21528756352650413,15,6,1.636755815170012,0.7311029050048392,0.025172259663629577,0.05619097963623119,True,0.1241829814074099,0.27731230632642995,0.95,0.4482758620689655,False
CollecTRI,KLF4,2.1269555772294293,1.3528982517208705,0.21396213111099854,4,1.0,1.3165213713070094,0.731745661412449,0.12204396820128847,15,6,1.499948145859929,0.6436319860578588,0.01978270918815166,0.046882310815756674,True,0.12130251896148181,0.27731230632642995,1.0,1.0,False
CollecTRI,LEF1,1.4414523753575956,1.2795503896154368,0.34191658323976115,4,1.0,1.5139440656626122,0.7301666472323172,0.07873004572454985,15,6,1.4961369359432677,0.6341766410380355,0.01831536260567395,0.044944081287682174,True,0.12422950138900762,0.27731230632642995,0.95,0.896551724137931,False
CollecTRI,PPARG,3.3044385015123865,1.1352791838271254,0.06196225502653416,4,1.0,0.5509041840463959,0.6452970167166994,0.4153550587539383,15,6,1.2232882356961257,0.5610042223928803,0.029217973373530395,0.06358125023422337,True,0.11992750248442198,0.27731230632642995,0.95,0.896551724137931,False
