network,column,source,activity,dataset,donor,disease,tissue,subtype,n_cells
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,-0.5548913390247155,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,1.0587719395606392,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,-0.12909890782552172,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,0.05643762966264999,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,-0.8606585463329494,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,1.826568057608198,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,1.977037914952958,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,2.161627075447855,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,2.8948583108957995,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,CDX1,2.653260797658342,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,CDX2,-0.8687180933921179,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,CDX2,-2.356696005017502,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,CDX2,-0.5325494859843531,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,CDX2,-1.1386323823076405,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,CDX2,-3.786993349519882,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,CDX2,0.698703210009837,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,CDX2,0.06515103780191488,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,CDX2,0.2973216579276923,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,CDX2,-5.672587796017722,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,CDX2,0.5046826810485212,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,CDX2,-0.21600867924736233,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,CDX2,0.1744110380391257,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,CDX2,0.30120232963115506,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,CDX2,0.3146179612635992,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,1.1909859265414244,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,-1.1787773915489599,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,0.9452368561406692,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,0.009512931258475675,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,2.141424485350288,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,1.6824120103436668,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,2.4146994023920376,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,2.2190919206758375,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,-1.0904009772319616,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,-0.26747501619548036,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,1.7938113951130719,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,1.6972608860083522,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,-0.253198319628527,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,0.5226812139491201,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,CDX2,0.3888305525967567,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,CEBPA,-1.3305231533830382,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,CEBPA,-2.1020863492100554,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPA,-0.3293452756433904,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPA,-0.9473480173873008,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPA,-2.9820458088791977,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPA,0.35231078721880765,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPA,0.42390492592808426,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPA,1.114649357954251,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,CEBPA,-5.990883809676258,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,CEBPA,-0.7552754289658503,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,CEBPA,-1.025787843167997,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,CEBPA,2.983668628422566,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,CEBPA,2.692123810653823,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,CEBPA,2.6092268628584008,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,-0.8893444481862018,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,-0.6853702450751782,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,0.7860790550932258,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,1.0519562261422053,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,0.9487487031751219,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,1.019627118861348,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,0.16870671093664433,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,-1.4976053092594739,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,-0.20049466668984067,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,-1.4468232708923174,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,1.009401866340777,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,1.3319325609481363,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,0.7957615829285827,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,1.4593990027250738,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,CEBPA,1.4354364262290316,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,CEBPB,-4.793249856713249,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,CEBPB,-6.935236889801276,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPB,-0.8563711499353529,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPB,-2.468987257281824,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPB,-8.310122339699817,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPB,1.830049059313988,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPB,1.4930977204859623,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPB,1.4717209459788847,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,CEBPB,-14.8937492165394,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,CEBPB,-1.8292606483198823,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,CEBPB,-3.475600671302527,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,CEBPB,4.345398932081675,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,CEBPB,4.222098834294502,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,CEBPB,3.358582725913954,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,0.8163811663737363,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,-2.44854721327756,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,2.7186853960025457,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,2.489157127870083,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,1.2895010407102865,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,-0.5540988082821855,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,2.9057420465308996,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,0.39876484557381336,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,-0.13831022392951545,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,-1.0823118075392466,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,2.5064542054186574,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,3.721009127418746,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,4.081291642515268,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,5.2674692080440035,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,CEBPB,4.870442058094887,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,CEBPD,-2.349067471248378,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,CEBPD,-2.9765010178367617,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPD,-0.6853160694642859,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPD,-1.106813677530113,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPD,-2.890191188691512,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPD,1.302777557469366,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPD,1.0309849115739993,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPD,1.4978534219927382,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,CEBPD,-6.807732153665513,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,CEBPD,-1.0427000176528545,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,CEBPD,-1.9838325298287331,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,CEBPD,2.797778208196432,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,CEBPD,2.007501121672101,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,CEBPD,2.1856383366049648,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,1.2391784184793,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,0.46121868534314686,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,0.04910709131991668,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,-0.5935409813654766,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,1.4128575650556334,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,-1.8843725894603234,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,0.44894491892534666,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,-0.4355376281353454,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,1.4983765127734434,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,-0.1677011665117955,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,-0.22339126706033666,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,0.056278652166154075,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,2.013323436846482,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,2.4486003703418913,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,CEBPD,2.696278549690527,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,CEBPE,-1.5196821866509913,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,CEBPE,-0.9962718960777961,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPE,-0.16079770541939953,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPE,-0.20014092449174894,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPE,-0.7767783451598872,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPE,0.6012153434882964,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPE,-0.4025588059223624,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,CEBPE,0.3749669131048273,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,CEBPE,-4.598450878038744,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,CEBPE,0.2540755704514155,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,CEBPE,-1.1119206979783502,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,CEBPE,1.44438509732042,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,CEBPE,1.1187921999563515,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,CEBPE,0.8067370249801797,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,0.14498101511798145,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,0.37918872540662546,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,-1.0637617978432088,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,0.16601009499499644,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,1.798680952393707,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,0.4912252898265702,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,-0.990329851700463,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,-1.140168072012504,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,-0.2680024012335951,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,-0.3803705742617,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,CEBPE,0.7841833157277972,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
