gene,paired_effect,external_effect,paired_se,paired_ci_low,paired_ci_high,paired_p_value,paired_fdr,external_se,external_ci_low,external_ci_high,external_p_value,external_fdr,strong_gene,locked_40_gene_module,same_direction
GSN-AS1,-0.0489339717498861,0.0885777130452841,0.4122955604911036,-1.3610424549196742,1.2631745114199018,0.913024803853229,0.96525913800299,0.3086643574029973,-0.5993021673717012,0.7764575934622695,0.7800009756338945,0.8535178426221189,False,False,False
GSPT1,0.2958051537587995,-0.56805665802049,0.1178579989946613,-0.0792715996898914,0.6708819072074905,0.0869495383079963,0.4149508816841761,0.3056299779993568,-1.3275698867865326,0.1914565707455526,0.1155401527387399,0.2250155705577553,False,False,False
GSPT2,0.379100227969953,1.0370289251424207,0.3630744912463505,-0.776364845239757,1.5345653011796632,0.3731506382244828,0.6665146031198717,0.1587867925929758,0.6923052659183884,1.381752584366453,2.3950280580159685e-05,0.0010266199256264,False,False,True
GSR,0.3164738807396424,0.4931398083375553,0.4835246157436446,-1.2223172461474436,1.8552650076267287,0.5594826656318038,0.7869874712319644,0.2160187499185054,-0.0249348599680309,1.0112144766431417,0.0589506651738443,0.1382085303981012,False,False,True
GSS,0.4788375247699854,0.6965221695863804,0.2468327847030113,-0.306694558931002,1.264369608470973,0.1477223325803846,0.4737847354486252,0.0882151719934112,0.5060390293594182,0.8870053098133425,2.5010665038057e-06,0.0002470184790636,False,False,True
GSTA1,0.9569513404244157,-1.0892093609050724,0.9452756489177592,-2.051337655948566,3.9652403367973976,0.3859263391682354,0.677181349096471,0.6138069028000449,-2.3974040472072726,0.2189853253971281,0.0962521125976465,0.197624018418572,True,False,False
GSTA4,-0.972873039656823,-0.5245654954566663,0.4695584956345391,-2.467217739203538,0.5214716598898921,0.1300069364110166,0.4546867724115307,0.329379690280593,-1.2579502035155796,0.208819212602247,0.1421782044053304,0.2602682636681985,True,False,True
GSTCD,0.0009610396544749,0.6623880961239748,0.2614295594007802,-0.8310244957524857,0.8329465750614355,0.9972976922669696,0.9989540782325376,0.2280870621955366,0.144832119399236,1.1799440728487136,0.0178398283970564,0.0602273442354242,False,False,True
GSTK1,0.39036154853916,0.3001285472379731,0.1985505207130254,-0.241514822516164,1.0222379195944842,0.1439991187248706,0.4698595542194966,0.2749670673609626,-0.3748800446063816,0.9751371390823278,0.3174629895996401,0.4612520831692541,False,False,True
GSTM2,-0.3721459807827298,-0.1851271520096564,0.5756534620138808,-2.20413221409258,1.4598402525271204,0.564021381173911,0.7905218525983072,0.202936790740411,-0.6163074243964217,0.2460531203771088,0.3755532280132924,0.5176591048169068,False,False,True
GSTM3,-0.3865624182491909,0.0892901434244173,1.0208761682867578,-3.635446008165572,2.86232117166719,0.7301510430683226,0.8799698825264854,0.2872185225621777,-0.5172762819992288,0.6958565688480635,0.7597199468373994,0.8392771168454269,False,False,False
GSTM4,0.1020205300323856,0.2789873984101905,0.822760794254494,-2.516371519775117,2.7204125798398886,0.9091585854057704,0.964365992718748,0.210138116246907,-0.1652279837741792,0.7232027805945602,0.2022911563619556,0.3349480028160799,False,False,True
GSTO1,0.5575012205719152,-0.2318801254245395,0.1399278473153818,0.1121883598767755,1.002814081267055,0.0282998631440794,0.3559567934083303,0.0772348236096932,-0.3950359771048726,-0.0687242737442064,0.0081263771563312,0.0361430089772715,False,False,False
GSTO2,-0.0320068396177312,-1.8223058319862528,1.135486741723175,-3.6456324255132864,3.581618746277824,0.9792826813061092,0.9908706523403228,0.2018829479016484,-2.2467440651342305,-1.3978675988382747,4.574870050254457e-08,2.18730775561825e-05,False,False,True
GSTP1,0.869399613114687,1.5915743175338264,0.2047395679297252,0.2178269316113503,1.5209722946180235,0.0239253615683538,0.3486156607729149,0.4102865264351779,0.5614902409776643,2.621658394089988,0.0099333601886417,0.0411494069893849,True,False,True
GSTZ1,0.2919710107111544,0.0800404357076329,0.191915646157092,-0.3187902283276185,0.9027322497499272,0.2255210148476673,0.5462065137400716,0.1099548648669495,-0.1556467531055891,0.315727624520855,0.4785736553761407,0.6117983706944501,False,False,True
GTDC1,0.1189740029614081,0.5183037520209761,0.2323468418551713,-0.6204573454449198,0.8584053513677361,0.6439262613780509,0.8357029472845608,0.1493767569004589,0.1894021161580061,0.8472053878839461,0.0052656766084354,0.0277698768642908,False,False,True
GTF2A1,0.6019096070946982,0.0999799516870396,0.210642299488858,-0.0684482006500821,1.2722674148394786,0.0647096655372683,0.3912785521176295,0.1437637066086297,-0.210263405374208,0.4102233087482874,0.498889667284401,0.630338854694411,False,False,True
GTF2A2,0.4801763056271699,0.3608339895303629,0.0692479815695886,0.2597983225326783,0.7005542887216616,0.0061502560776096,0.3266802321025554,0.1525497860729242,-0.0064891951443136,0.7281571742050394,0.0530937699862066,0.1284422308187477,False,False,True
GTF2B,0.3292173385410439,-0.2540019648931224,0.1376517179567167,-0.1088518626862643,0.7672865397683523,0.0965960361379528,0.4246090442608002,0.0824030485279588,-0.4425674418119231,-0.0654364879743217,0.0142608589909142,0.0521567612294616,False,False,False
GTF2E1,0.8357727783556395,0.2785061164454114,0.1440422096129511,0.3773661805680016,1.2941793761432772,0.0101878096843563,0.3266802321025554,0.2458353520128563,-0.2508225411681563,0.8078347740589792,0.2770622965451002,0.4194113501057259,False,False,True
GTF2E2,0.7809272029164904,0.6140570485737857,0.1661333840080638,0.2522166287957482,1.3096377770372327,0.0182145276202809,0.3351106267032475,0.1957045504589097,0.1614673239263658,1.0666467732212055,0.0141414968980627,0.0519006751996765,True,False,True
GTF2F1,0.5022526342785025,0.1742827909337352,0.2006208749947772,-0.1362125281114109,1.140717796668416,0.0874371907100275,0.4149508816841761,0.170427995216035,-0.243644529165151,0.5922101110326214,0.346273591358554,0.489531626651646,False,False,True
GTF2F2,0.3734331329618936,-0.099287832989277,0.1559373843156807,-0.1228292196091501,0.8696954855329374,0.0963272592368327,0.4242286898597225,0.1278092298486507,-0.3805136111867777,0.1819379452082237,0.4535948818140839,0.5893931765733714,False,False,False
GTF2H1,0.077650221536996,-0.2277966424069708,0.1252410709250612,-0.3209227618982399,0.4762232049722321,0.579161325952471,0.7989740910165981,0.0585985811944966,-0.3506046922579756,-0.1049885925559661,0.0010209627832046,0.0103808574530096,False,False,False
GTF2H2,-0.3219631987834025,0.5733313071891002,0.1988219207035161,-0.9547032857357176,0.3107768881689127,0.2038084125888281,0.5279130703462096,0.3320045627524327,-0.1744148786563361,1.3210774930345366,0.1172885610547063,0.227200686823928,False,False,False
GTF2H2C,-0.2059977321170746,0.1297038582084635,0.338105282376539,-1.2819996388131956,0.8700041745790464,0.5853862452853837,0.8020652730085027,0.3085490836831066,-0.5633108480849575,0.8227185645018845,0.6836210894367654,0.7835532776768679,False,False,False
GTF2H3,0.3562567583134625,0.6504735666590982,0.2300815635158441,-0.3759654634114344,1.0884789800383594,0.2192836301288188,0.541715411738644,0.1435482469141759,0.3329027022214687,0.9680444310967276,0.0009493005633505,0.0099424924450496,False,False,True
GTF2H5,0.660754016048867,1.0653644388442327,0.1154117947668063,0.2934621762070826,1.0280458558906511,0.0105766182451214,0.3266802321025554,0.192532625602024,0.5940258805619469,1.5367029971265185,0.001478197642586,0.0128924141147171,True,False,True
GTF2I,0.4316151345101435,0.2654080063661386,0.0882684266679502,0.1507056061875192,0.7125246628327678,0.0163601701562118,0.3329329087570855,0.2891240819839948,-0.410173528456242,0.9409895411885192,0.3874285812718859,0.5292769052676578,False,False,True
GTF2IRD1,0.7116113668877037,0.1646449476563125,0.2007686676201004,0.0726758624033824,1.3505468713720248,0.0382423378791194,0.3628703452749738,0.2566437953042164,-0.4324784660353109,0.761768361347936,0.540010497599004,0.6668819062076479,False,False,True
GTF2IRD2,0.1149682649325051,-0.0172064173942882,0.2525880372941192,-0.6888796011130279,0.9188161309780382,0.6799142583487026,0.8552891693876261,0.2022413221574122,-0.4475300228681606,0.413117188079584,0.9333019428910644,0.9585212902592282,False,False,False
GTF2IRD2B,-0.054652204822209,0.560366557221891,0.2648907254911495,-0.8976527154654388,0.7883483058210208,0.8497498525023501,0.937561413191114,0.1838906080460014,0.1703818789763759,0.950351235467406,0.0077158352675132,0.0350167012819347,False,False,False
GTF3A,0.3591274094857657,0.5517528162170171,0.1314311286022185,-0.0591451001336323,0.7773999191051638,0.071793275295135,0.3995359850794437,0.1056536675155814,0.2879334846346755,0.8155721477993587,0.0025107630061052,0.0176533828072979,False,False,True
GTF3C1,0.431484539861738,0.8558237314620758,0.1440786998534862,-0.0270381861570694,0.8900072658805456,0.0579091706668152,0.3844098394128385,0.1377964258801383,0.548855180954184,1.1627922819699676,9.940453485019472e-05,0.0024954334124624,False,False,True
GTF3C2,0.6335585164483958,1.201670653373533,0.3572064203989424,-0.5032317363738373,1.7703487692706288,0.174226185169823,0.5009337473552707,0.2287065414788922,0.6640292375711042,1.7393120691759618,0.0010753472568621,0.0106657615476707,True,False,True
GTF3C3,0.776404691734108,0.5337299280538104,0.2142243157214646,0.0946473096644022,1.4581620738038137,0.0361389245916074,0.36053287329542,0.1734738319322036,0.1700283857131525,0.8974314703944681,0.0063402547206651,0.0311199110029473,True,False,True
GTF3C4,0.6830496048520671,-0.2141977758237061,0.2683742714276694,-0.1710371036861263,1.5371363133902607,0.084300043732434,0.4118599756888589,0.2131390017511447,-0.7213512238242942,0.2929556721768819,0.3493686006179272,0.492737144757263,False,False,False
GTF3C5,0.6519403715863701,0.4468995400235371,0.1988832870988127,0.0190049893760745,1.2848757537966655,0.0464956487026992,0.3721419791603871,0.1158887579954693,0.2018174086348065,0.6919816714122677,0.0013299720212579,0.0120430106208949,False,False,True
GTF3C6,0.479847973867582,0.6465786870892369,0.2531477150184816,-0.3257810364839979,1.285476984219162,0.1543108122755085,0.4795923613844976,0.1234259754236575,0.3592381728971204,0.9339192012813536,0.0009300212771448,0.0098463025359087,False,False,True
GTPBP1,0.682460838369335,-0.4485379984551496,0.1583934856223337,0.1783820752695308,1.1865396014691392,0.0230168864579476,0.3486156607729149,0.1540128831315974,-0.8098638044044748,-0.0872121925058244,0.0216129677140779,0.0686608278165292,False,False,False
GTPBP10,0.2320687869619591,0.3896930497119824,0.2696670419963263,-0.6261320944960361,1.0902696684199542,0.4527554238399957,0.721728124866214,0.1572161837449414,0.0579544787103346,0.7214316207136302,0.023988008128961,0.0736479461484169,False,False,True
GTPBP2,0.2726780192042405,-0.0592495092417846,0.3466367847486358,-0.8304749356944795,1.3758309741029606,0.4889097084326406,0.7444158670891201,0.1887404797404554,-0.4710331003435681,0.3525340818599988,0.7590359848486637,0.8390168984933665,False,False,False
GTPBP3,0.2037348750941442,1.1600465239890645,0.3949244261092487,-1.053090905643523,1.4605606558318116,0.6415482303300925,0.8347352118927234,0.2247310250206574,0.6309414214608939,1.689151626517235,0.0012219658043808,0.0114709926937792,False,False,True
GTPBP4,0.5023499838917707,-0.9415057429140764,0.0564867244537897,0.3225840163562286,0.6821159514273127,0.0029982483434075,0.3195601398922939,0.3644657881706388,-1.8562892939371336,-0.0267221918910188,0.0455326415719386,0.1152671697652074,True,False,False
GTPBP8,0.444244015738952,0.4065488521482714,0.3913176230733107,-0.8011033080031082,1.6895913394810125,0.3387651301070293,0.6396650650083329,0.2115702911278931,-0.0599616888559703,0.8730593931525131,0.0813309908440752,0.1746482303770231,False,False,True
GTSE1,1.8234722567332544,0.1176339316127681,0.4953737930899688,0.2469717591797069,3.399972754286801,0.0347330084791923,0.3583462954389874,0.2583376815039706,-0.4297555730663321,0.6650234362918684,0.6549405310165477,0.7602065742107214,False,False,True
GUCD1,0.2426377167121699,0.1897736112949646,0.161190929614472,-0.2703437616846528,0.7556191951089927,0.2293199540775317,0.5485830207856472,0.1579687651719991,-0.1712716169347558,0.550818839524685,0.2622714601767223,0.4037913281423966,False,False,True
GUCY1A1,0.1122092961164206,0.5163972957140857,0.2372280713132211,-0.64275630294392,0.8671748951767613,0.6684977097098419,0.8489292733920518,0.2371204379126383,-0.0064128016474332,1.0392073930756047,0.0524055342456587,0.1273190003379053,False,False,True
GUCY1B1,0.2126395295904241,1.77561525624767,0.3511270553289236,-0.904803470326257,1.3300825295071053,0.58753107110515,0.8032819060981348,0.2589072397750296,1.149024955520905,2.402205556974436,0.0003868377044108,0.005865955311426,False,False,True
GUF1,0.7731247589017474,0.5742397454225068,0.3324523031805957,-0.2848868450383985,1.8311363628418933,0.1025659455399665,0.4314656963019406,0.2409516140985998,0.0591830863074195,1.089296404537594,0.0313063879647557,0.0887949957684464,True,False,True
GUK1,0.5050751392961113,0.2819186441547439,0.1109627808731833,0.1519420472822431,0.8582082313099794,0.0198694970587186,0.3379821519887099,0.0979968643938255,0.0488949288191416,0.5149423594903461,0.0244715035762354,0.0746871504420305,False,False,True
GULP1,0.1035498961154595,0.1928128100548063,0.2882560855955199,-0.8138096184635472,1.020909410694466,0.7432200797655487,0.8859730489019692,0.2080744918558187,-0.2731687996229715,0.6587944197325841,0.3767249720886051,0.5187304122154723,False,False,True
GUSB,-0.0084927080914467,0.2695325416664849,0.2060651314704278,-0.6642839243873112,0.6472985082044177,0.9697150192817608,0.9876925431780716,0.168095933750725,-0.1509262010527311,0.6899912843857009,0.1643802929352913,0.2884051612708009,False,False,False
GVQW2,0.7246782960636626,0.4418059007550518,0.4812871059311618,-0.8069920759876517,2.2563486681149767,0.2292179860538332,0.5485830207856472,0.2670018341802281,-0.1241387909364717,1.0077505924465753,0.1174363033670135,0.2274240554111998,False,False,True
GVQW3,-0.1041551247042394,0.0253409170451983,0.2551281277803755,-0.9160866923328452,0.7077764429243663,0.7104830114758555,0.8700858836357079,0.2310779127979795,-0.4585027513563038,0.5091845854467005,0.9138325785619495,0.946683210479526,False,False,False
GXYLT1,-0.2516486802783934,0.1237827558528237,0.3878757014370542,-1.4860422732260732,0.9827449126692864,0.5627136329735649,0.7894662342921647,0.2424301021376557,-0.4077992668331208,0.6553647785387683,0.6194210215788793,0.7320240453319974,False,False,False
GXYLT2,0.3622972409047754,1.4370663983897731,0.5814464459641971,-1.4881248527743267,2.212719334583878,0.5773783101004558,0.797740371438671,0.1319732541986383,1.1600807979109948,1.714051998868552,2.031844696272629e-09,3.287993605806715e-06,False,False,True
GYG1,0.1447745063014808,0.0173870191690035,0.280683814048162,-0.7484866606690318,1.0380356732719935,0.641604701155729,0.8347352118927234,0.1079051871794531,-0.2264258862198291,0.2611999245578362,0.875521311479156,0.9211013117416988,False,False,True
GYG2,-0.2495081397683399,1.2004615163311287,0.6554888909053878,-2.3355663387847065,1.8365500592480264,0.7288213433999711,0.879557934847034,0.3045126865798312,0.5624763588139401,1.8384466738483172,0.0008951676035448,0.0096721319341413,False,False,False
GYPC,-0.5720933099354019,0.0408942545632076,1.0310542529003917,-3.853368107625307,2.709181487754503,0.6176750798504604,0.8205917122722348,0.3272471151677343,-0.6838216982891641,0.7656102074155793,0.9029180564881996,0.9393544905960266,False,False,False
GYS1,0.1892066991563507,0.9900724689816408,0.2113423846412026,-0.4833790919948929,0.8617924903075944,0.4366155197235673,0.7110149262300429,0.2207286618439123,0.4468827989284958,1.5332621390347856,0.0044116635581207,0.0249752869408465,False,False,True
GZF1,0.2347347303382467,0.2815944286081846,0.3400890722533217,-0.8475804811217007,1.3170499417981942,0.5396625854907922,0.7757397899634887,0.1254157261443913,0.0181363301793868,0.5450525270369824,0.0375270665242352,0.1006062059985136,False,False,True
GZMA,0.9425046620401862,-0.5882359329851694,0.7716524784996786,-1.5132379171241317,3.398247241204504,0.3091592776306427,0.6190537735196223,0.4504724670877674,-1.5312856567595106,0.3548137907891717,0.2072521051899228,0.3407147904422858,True,False,False
GZMB,2.2871841738077108,-0.724694395483052,1.134985251180748,-1.324845445363962,5.899213792979383,0.1372958463124895,0.4630047928441763,0.4958011728317106,-1.762865452764401,0.3134766617982969,0.1602790611263283,0.2835141524888385,True,False,False
GZMH,-0.4583411519322102,-1.2849403701646696,0.4974124972909478,-2.0413297161377293,1.1246474122733088,0.4247733300086651,0.7031658839068189,0.448086386357184,-2.2860843599093688,-0.2837963804199703,0.0170617862273675,0.0587244405376486,False,False,True
GZMK,0.3706343594934383,-0.0188048335969152,0.6063590792761562,-1.5590708520241958,2.3003395710110723,0.584237533611944,0.8014467306960847,0.3509937923707474,-0.7666596421176514,0.729049974923821,0.9579771278343012,0.975269301115476,False,False,False
GZMM,-0.0809834869750016,-0.3746351003675388,0.5883346620025303,-1.953326958335293,1.7913599843852896,0.8992373791562281,0.9605649357184064,0.3405768362744902,-1.1330383184339368,0.3837681176988592,0.2969965748138841,0.4397464065568469,False,False,True
H1F0,0.5662217438811048,0.4396697485122676,0.2602580341066275,-0.2620354751819332,1.394478962944143,0.1178327559257552,0.4444212050688162,0.2413609873722182,-0.1449435063085355,1.0242830033330708,0.1162799198780924,0.2258733670921986,False,False,True
H1FX,0.5146886635452563,0.2875807672002883,0.0835718668597678,0.2487256846317264,0.7806516424587863,0.0086150722669971,0.3266802321025554,0.1140485883148444,0.0300937723496276,0.5450677620509491,0.0323737328394242,0.0906008005511465,False,False,True
H1FX-AS1,0.788006636553463,0.6253140885194555,0.5612683741476394,-0.9981998270252856,2.574213100132212,0.2549408152569351,0.5714366203815769,0.3080282235522236,-0.0213771559373336,1.2720053329762446,0.0572470429460053,0.1353457004332563,True,False,True
H2AFJ,0.5191588984694635,0.4196541679478089,0.1196645769904216,0.1383328075529583,0.8999849893859687,0.0225977953375564,0.3480359971394768,0.144524066999382,0.0903354375708991,0.7489728983247188,0.0183477805321704,0.0613839470507742,False,False,True
H2AFV,0.5074061663675193,0.4440654148899545,0.0919694815533518,0.2147182295991966,0.800094103135842,0.01172775118056,0.3267599242582721,0.1596969882533649,0.0548499033206348,0.8332809264592742,0.0314183570018512,0.0889646713101071,False,False,True
H2AFX,0.2846025531608829,-0.1095589938934074,0.290435405301794,-0.6396925293653877,1.2088976356871537,0.3993901896550308,0.6868597624377778,0.2350331661288235,-0.630602083569969,0.4114840957831542,0.6507342887046349,0.7572043382642516,False,False,False
H2AFY,0.7002423802460445,0.885440505665823,0.2066519156080217,0.042583754939495,1.357901005552594,0.0428217931365825,0.3701111472503971,0.1530032817429334,0.5324883639439446,1.2383926473877014,0.0004143383536771,0.0060699414667864,True,False,True
H2AFY2,0.1171357404412463,1.818381003077322,0.4880941271258587,-1.436197611061119,1.6704690919436116,0.8258046063449008,0.9262620240194592,0.3979265480490446,0.8399782053591309,2.796783800795513,0.0040058319284775,0.0235656281541897,False,False,True
H2AFZ,0.6584985263235383,0.1762335576679818,0.2543966831026475,-0.1511052578929125,1.4681023105399893,0.0811814657873678,0.4093443776962381,0.0928306627841173,-0.0180694190785732,0.370536534414537,0.072941456093617,0.161297120145659,False,False,True
H3F3A,0.5601164770514742,0.855708441841891,0.1680509296577306,0.0253034168627369,1.0949295372402117,0.0446188162377663,0.3709373919350715,0.1969244161272488,0.3669189974856929,1.3444978861980892,0.0055354225631708,0.028660764081079,True,False,True
H3F3B,0.3093160100172931,-0.116278487748815,0.1634223216438214,-0.2107667536989721,0.8293987737335584,0.1547354268439416,0.4801130485152753,0.1688807476714312,-0.5345922788558264,0.3020353033581963,0.5180861510580738,0.6482470921197108,False,False,False
H3F3C,1.08089725973069,-0.041215528232096,0.1864528628601452,0.4875210352118511,1.674273484249529,0.0102130258366729,0.3266802321025554,0.3538950183207069,-0.8625621510024629,0.7801310945382708,0.9102599901192492,0.9438517867342592,False,False,False
H6PD,0.0233091643912046,0.3514196956340232,0.1955013835260913,-0.5988634912892578,0.6454818200716671,0.9126308476050644,0.9652174811874508,0.1733269104816188,-0.0213248590001685,0.7241642502682148,0.062656538516949,0.144023776309119,False,False,True
HAAO,0.1289160846820579,0.8958763667109341,0.3291559044644138,-0.9186049073430328,1.1764370767071486,0.7214746780734171,0.8755861616284479,0.3710027227324583,0.0928239278800234,1.6989288055418448,0.0315328121122448,0.0891846959404807,False,False,True
HABP4,0.1878249628715076,-0.0732240711060274,0.3697838172260675,-0.988992180013297,1.3646421057563125,0.6464919424773137,0.8369969981272627,0.1262172202447496,-0.3478996085006327,0.2014514662885777,0.572436811831718,0.6951348482486464,False,False,False
HACD1,1.1328094270015434,0.0442469956695027,0.5415479448937586,-0.5906378293595835,2.8562566833626706,0.127557965192739,0.4529894841513551,0.3796861673975852,-0.8053860537490318,0.8938800450880373,0.909606916265502,0.9435136678407064,False,False,True
HACD2,-0.597816226263997,0.3539677812035404,0.0561795227050544,-0.7766045407292999,-0.4190279117986941,0.0017736342755846,0.3087701238239953,0.1574453751521128,-0.0043709705878272,0.7123065329949081,0.0522858608151182,0.1271457234964332,False,False,False
HACD3,0.4194598550286337,0.7106657586926826,0.1618832085600383,-0.095724763940732,0.9346444739979994,0.0809950473604712,0.4089824880210903,0.1816944118301432,0.2799228708244922,1.1414086465608728,0.0059593041415662,0.0300493483284106,False,False,True
HACD4,0.6703201860006913,1.0815892620250789,0.5376250780042064,-1.0406427571216608,2.381283129123044,0.3009428078876294,0.61198851404754,0.4319245876902345,0.1509393319907311,2.0122391920594267,0.0259734636539586,0.0778352927191349,True,False,True
HACE1,-0.2456411219133047,0.2470687582624438,0.2039197133271167,-0.8946046601657004,0.4033224163390908,0.3147230988743462,0.6220583315779332,0.2481121439885265,-0.2830013739907484,0.777138890515636,0.335557329331254,0.4792257875192584,False,False,False
HACL1,-0.0002803143489649,0.3267472474695703,0.6519945475476299,-2.0752179532570425,2.074657324559112,0.9996839536064244,0.9997960769072513,0.2316051940610166,-0.1797284943731656,0.8332229893123062,0.1845187973989137,0.3130925908114976,False,False,False
HADH,0.2020852572374174,0.6095903418163733,0.2296366340129641,-0.5287210002349274,0.9328915147097624,0.4436425033055577,0.7157842984249573,0.0952262526136367,0.3876085059693087,0.8315721776634378,0.0002697013625768,0.0047045668030927,False,False,True
HADHA,0.286766876079481,0.0770648377715081,0.2209693893237072,-0.4164563405545484,0.9899900927135104,0.2851398492727995,0.5985733061273928,0.1375038176890191,-0.2326587915900586,0.386788467133075,0.5884682931616662,0.7083414312502345,False,False,True
HADHB,0.1862425313827618,0.5582199968030297,0.2638565170534306,-0.653466666438956,1.0259517292044795,0.531158085851201,0.7711041514437891,0.1379994755649738,0.2394954232376351,0.8769445703684242,0.0037789591199344,0.0227072159400343,False,False,True
HAGH,0.7112422960728584,0.6399798341175558,0.1561522951536261,0.2142960012996297,1.208188590846087,0.0198337152615384,0.3377146258890877,0.1347268399667309,0.3322039758425548,0.9477556923925567,0.0012392718487831,0.0115217472493836,True,False,True
HAGHL,0.9380221877983328,1.733817846367267,0.1896423206786204,0.3344956850292289,1.5415486905674365,0.015854685088629,0.3329329087570855,0.4480469020669734,0.7846322849292142,2.6830034078053204,0.0013394441204903,0.0120883251663472,True,False,True
HAND2-AS1,0.3915800224779948,-0.6766139327283459,0.2920380798338637,-0.5378154856914333,1.3209755306474231,0.2724548253192903,0.5868686695288884,0.2319456934062904,-1.221833689171974,-0.1313941762847177,0.0217010332261384,0.0688470269911438,False,False,False
HAP1,1.188768786228552,-0.9989391923722936,0.92509643813106,-1.7553009553327577,4.132838527789861,0.289010299763749,0.6015243416168005,0.4621754613231451,-2.0700816187977837,0.0722032340531959,0.0636216313263092,0.145843538671009,True,False,False
HAPLN3,-0.2690125933728975,-0.5454622811715586,0.1585666745930976,-0.7736425210728252,0.2356173343270301,0.1883543505989386,0.5141906979988934,0.4677906038817757,-1.6631474940905877,0.5722229317474705,0.2836492451043532,0.4261465128738261,False,False,True
HARBI1,0.1587798384447408,-0.172436603293324,0.5148603337633826,-1.4797355284776723,1.7972952053671545,0.7779565811389328,0.9021960489208476,0.2251383061731624,-0.6437562877776835,0.2988830811910354,0.4531673038840696,0.5891286968118387,False,False,False
HARS,0.6666957143253893,0.2134052109117385,0.2875647140142806,-0.2484635473193241,1.5818549759701028,0.1032331113709677,0.4314656963019406,0.122280261223308,-0.0440557254795535,0.4708661473030307,0.0985109848667848,0.2010453617231813,False,False,True
HARS2,0.2804981549864713,0.5789757493834209,0.3360555142221727,-0.7889804746200988,1.3499767845930415,0.4651467767565159,0.7289216956540419,0.2235252253538886,0.1074897180440317,1.05046178072281,0.0190294547234445,0.0629141346875848,False,False,True
HAS2,-0.7545143359592722,-1.47043777309466,0.4630855802939364,-2.228259329995872,0.7192306580773277,0.2017347398306926,0.5266180466205027,0.5389754293364031,-2.6611743878917364,-0.2797011582975834,0.0201331995267946,0.0654725797565587,True,False,True
HAS3,0.5397611018333186,0.6147956691087395,0.1826663945023253,-0.0415648904501028,1.12108709411674,0.0597884748225986,0.3846433927782186,0.2855240559611377,-0.0552310685653332,1.2848224067828122,0.0668263352253307,0.1512290893002671,True,False,True
HAT1,0.3287559043746961,0.20464672836599,0.1772552538008188,-0.2353494231758456,0.8928612319252379,0.1606723408076975,0.4873589863172262,0.1056073469082959,-0.0275521895047133,0.4368456462366935,0.078509730596823,0.1702192111862286,False,False,True
HAUS1,0.4347337347196305,0.9171631563116236,0.4864623332372783,-1.1134065203510377,1.9828739897902987,0.4373475480733848,0.711444427636256,0.2943394139896088,0.2264366407727084,1.6078896718505389,0.0161302158930002,0.0566685624150043,False,False,True
HAUS2,0.4465785190758286,-0.5845125405928515,0.3255794168357298,-0.5895604931094639,1.482717531261121,0.2637565748546184,0.5791707811385807,0.1580946164908125,-0.941964809011898,-0.227060272173805,0.0049131652445154,0.0266029972251459,False,False,False
HAUS3,0.5362861716512164,0.829789901269403,0.4542248806469445,-0.9092601215315854,1.9818324648340184,0.3228201038691005,0.6278330392062288,0.2936200063107281,0.1228849969521037,1.5366948055867022,0.0279357663268676,0.0818441368886706,True,False,True
HAUS4,-0.0677609483133518,0.6787090574070564,0.6652224691058493,-2.184795737310967,2.049273840684264,0.9252927691207324,0.9702550898998082,0.2345772845708435,0.1271215829981621,1.2302965318159509,0.0225037102837459,0.0704584838873589,False,False,False
HAUS5,0.7545902295202754,0.6168399253662504,0.2675946769773846,-0.0970154615399894,1.6061959205805405,0.0667438939189255,0.3932705295992673,0.1907605946987119,0.1804931751153233,1.0531866756171775,0.0112521314985006,0.0446409043541176,True,False,True
HAUS6,0.4934214007665223,0.2589155014403177,0.2636384298393858,-0.3455937462066289,1.3324365477396736,0.1580054855444839,0.4840340650917264,0.3008984070846374,-0.4668257774121164,0.9846567802927518,0.4206771825813682,0.5602903380794076,False,False,True
HAUS7,-0.5499424579139108,0.4312250334589036,0.700291083411719,-2.7785812289406606,1.6786963131128387,0.4895837767033732,0.7446047162055763,0.2029888943251747,-0.0116421107239052,0.8740921776417125,0.0553727611918013,0.1322387931986048,False,False,False
HAUS8,0.2348574986658671,0.3202381736293849,0.1215887269516893,-0.1520920961856861,0.6218070935174204,0.1489363906586451,0.4747750580376412,0.3054986053268861,-0.4025625562689982,1.0430389035277678,0.3294571008874369,0.473270117726161,False,False,True
HAVCR2,0.227565145392071,0.1936163847784517,0.4602603893193017,-1.2371888300655818,1.692319120849724,0.65494467774953,0.842958451031954,0.3543380032206376,-0.5786194960522726,0.965852265609176,0.5948162162330969,0.7135691572134842,False,False,True
HAX1,0.2670741461693633,-0.0521954194404541,0.157572873642903,-0.2343930633684301,0.7685413557071568,0.1886613777293133,0.5141906979988934,0.0624348604834844,-0.1830905894285567,0.0786997505476484,0.4137985036572179,0.5536525549473315,False,False,False
HBA1,-2.277761914888177,0.7062039228181631,1.2289646492278228,-6.18887592214755,1.6333520923711955,0.1608805584879727,0.4873589863172262,0.5497787554660881,-0.4452646433955463,1.8576724890318723,0.2145500845065572,0.3493413411582388,True,False,False
HBA2,-3.244086098910058,1.0698082198753294,1.5408452587174764,-8.14774339952941,1.6595712017092934,0.1259172758139899,0.4518291947204286,0.6046583076392361,-0.2063501213770464,2.345966561127705,0.0948637840898323,0.1955752083396514,True,False,False
