library,direction,term,overlap,query_size,term_size,p,genes,fdr
GO_BP_2025,up,Dicarboxylic Acid Transport (GO:0006835),4,2300,16,0.206245084523588,GIPC1;SLC13A3;SLC26A6;UCP2,0.9999999989852337
GO_BP_2025,up,Host-Mediated Suppression of Symbiont Invasion (GO:0046597),4,2300,16,0.206245084523588,GSN;IFITM2;IFITM3;TRIM31,0.9999999989852337
GO_BP_2025,up,Hydrogen Peroxide Metabolic Process (GO:0042743),4,2300,16,0.206245084523588,DUOX1;PRDX1;PRDX5;PXDN,0.9999999989852337
GO_BP_2025,up,Icosanoid Biosynthetic Process (GO:0046456),4,2300,16,0.206245084523588,AKR1C3;ALOX5;ALOX5AP;CBR1,0.9999999989852337
GO_BP_2025,up,Monocarboxylic Acid Catabolic Process (GO:0072329),4,2300,16,0.206245084523588,ACBD5;ACOT8;CYP26A1;NUDT19,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902992),4,2300,16,0.206245084523588,GGA3;IGF1;NTRK2;SORL1,0.9999999989852337
GO_BP_2025,up,Nucleobase-Containing Small Molecule Metabolic Process (GO:0055086),4,2300,16,0.206245084523588,AK2;NME5;NUDT14;NUDT5,0.9999999989852337
GO_BP_2025,up,Peptidyl-Lysine Methylation (GO:0018022),4,2300,16,0.206245084523588,EEF1AKMT1;EEF2KMT;SETD7;SMYD2,0.9999999989852337
GO_BP_2025,up,Regulation of Endopeptidase Activity (GO:0052548),4,2300,16,0.206245084523588,GAPDH;PSENEN;SERPINB13;SERPINB6,0.9999999989852337
GO_BP_2025,up,Regulation of Exosomal Secretion (GO:1903541),4,2300,16,0.206245084523588,PDCD6IP;SDC1;SMPD3;TSG101,0.9999999989852337
GO_BP_2025,up,Chloride Transmembrane Transport (GO:1902476),7,2300,33,0.21180625935008127,APOL1;GABRB2;GABRE;GABRP;SLC12A4;SLC26A6;SLC4A8,0.9999999989852337
GO_BP_2025,up,Establishment of Mitotic Spindle Localization (GO:0040001),7,2300,33,0.21180625935008127,DYNLT1;ENKD1;GPSM2;MAD2L1;MISP;NDE1;PLK1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Proteolysis (GO:0045861),7,2300,33,0.21180625935008127,CDK5;CSTA;CSTB;EPHA4;EPPIN;IL10;TIMP4,0.9999999989852337
GO_BP_2025,up,Sister Chromatid Segregation (GO:0000819),7,2300,33,0.21180625935008127,CENPI;CENPK;PLK1;SKA2;SKA3;TUBG1;ZWINT,0.9999999989852337
GO_BP_2025,up,Carboxylic Acid Transport (GO:0046942),8,2300,39,0.21621674203624242,ABCC1;SLC13A3;SLC38A6;SLC38A7;SLC38A9;SLC6A14;SLC6A6;SLC7A6,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Neuron Projection Development (GO:0010977),8,2300,39,0.21621674203624242,CIB1;DPYSL3;EFNB3;EPHA4;FYCO1;GDI1;PTPN9;PTPRU,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808),8,2300,39,0.21621674203624242,AIF1;CPSF3;FAM83D;PLCG2;RRM2;STIL;STOX1;STXBP4,0.9999999989852337
GO_BP_2025,up,Canonical Glycolysis (GO:0061621),3,2300,11,0.21785377469230563,ENO2;PFKM;PGK1,0.9999999989852337
GO_BP_2025,up,Embryonic Hemopoiesis (GO:0035162),3,2300,11,0.21785377469230563,THOC5;TPO;ZFPM1,0.9999999989852337
GO_BP_2025,up,Glucose Catabolic Process to Pyruvate (GO:0061718),3,2300,11,0.21785377469230563,ENO2;PFKM;PGK1,0.9999999989852337
GO_BP_2025,up,Glycoside Metabolic Process (GO:0016137),3,2300,11,0.21785377469230563,AKR1B1;AKR1C3;NAGA,0.9999999989852337
GO_BP_2025,up,"Mitochondrial Electron Transport, Cytochrome C to Oxygen (GO:0006123)",3,2300,11,0.21785377469230563,COX5A;COX6A1;COX7A2,0.9999999989852337
GO_BP_2025,up,Modified Amino Acid Catabolic Process (GO:0042219),3,2300,11,0.21785377469230563,ABHD12B;GGACT;PRODH,0.9999999989852337
GO_BP_2025,up,Muscle Tissue Morphogenesis (GO:0060415),3,2300,11,0.21785377469230563,HEY2;PROX1;ZFPM1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Gluconeogenesis (GO:0045721),3,2300,11,0.21785377469230563,C1QTNF3;PGP;TELO2,0.9999999989852337
GO_BP_2025,up,Pancreas Development (GO:0031016),3,2300,11,0.21785377469230563,CCDC40;DNAAF1;PROX1,0.9999999989852337
GO_BP_2025,up,Phagolysosome Assembly (GO:0001845),3,2300,11,0.21785377469230563,RAB20;RAB34;VIPAS39,0.9999999989852337
GO_BP_2025,up,Positive Regulation of DNA-templated DNA Replication (GO:2000105),3,2300,11,0.21785377469230563,CDT1;E2F7;ENDOG,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Coagulation (GO:0050820),3,2300,11,0.21785377469230563,EMILIN2;ENPP4;F12,0.9999999989852337
GO_BP_2025,up,Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167),3,2300,11,0.21785377469230563,AK3;AMPD3;GMPR2,0.9999999989852337
GO_BP_2025,up,Regulation of SNARE Complex Assembly (GO:0035542),3,2300,11,0.21785377469230563,VPS11;VPS33A;VPS41,0.9999999989852337
GO_BP_2025,up,Regulation of Actin Filament Organization (GO:0110053),3,2300,11,0.21785377469230563,BRK1;C9ORF72;NAA80,0.9999999989852337
GO_BP_2025,up,Regulation of Endocytic Recycling (GO:2001135),3,2300,11,0.21785377469230563,EIPR1;RAB11A;SORL1,0.9999999989852337
GO_BP_2025,up,Regulation of Leukocyte Migration (GO:0002685),3,2300,11,0.21785377469230563,NCKAP1L;RAC2;TNFRSF18,0.9999999989852337
GO_BP_2025,up,Reg of Single Stranded Viral RNA Replication via Double Stranded DNA Intermediate (GO:0045091),3,2300,11,0.21785377469230563,APOBEC3D;APOBEC3G;HMGA2,0.9999999989852337
GO_BP_2025,up,Regulation of Transcription Regulatory Region DNA Binding (GO:2000677),3,2300,11,0.21785377469230563,HEY2;IGF1;RNF220,0.9999999989852337
GO_BP_2025,up,Regulation of Vasculogenesis (GO:2001212),3,2300,11,0.21785377469230563,EMP2;HEY2;HIF1AN,0.9999999989852337
GO_BP_2025,up,Resolution of Meiotic Recombination Intermediates (GO:0000712),3,2300,11,0.21785377469230563,CENPS-CORT;ERCC4;RMI1,0.9999999989852337
GO_BP_2025,up,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),10,2300,51,0.2202841557599152,ADRA2A;AZU1;C5AR1;FPR3;GNA14;PLCB2;PLCE1;PTAFR;PTGER1;TACR1,0.9999999989852337
GO_BP_2025,up,Regulation of Embryonic Development (GO:0045995),10,2300,51,0.2202841557599152,ACTR8;B4GALT5;CDK1;DAG1;KAT14;OTX2;RACGAP1;RUVBL1;RUVBL2;TFPT,0.9999999989852337
GO_BP_2025,up,Telomere Organization (GO:0032200),10,2300,51,0.2202841557599152,ACTR8;ARTN;ERCC4;POT1;RAD51D;RPA3;RUVBL1;RUVBL2;STN1;TFPT,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),12,2300,63,0.2207752526437997,ADAM8;AZU1;C1QTNF4;FCGR2A;OAS1;OAS2;OAS3;PLCG2;PPP1R9B;SETD4;SYK;TLR3,0.9999999989852337
GO_BP_2025,up,Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339),5,2300,22,0.2214915879310789,CDH2;CDH24;CDH26;CDHR3;PCDHB4,0.9999999989852337
GO_BP_2025,up,Establishment of Protein Localization to Vacuole (GO:0072666),5,2300,22,0.2214915879310789,MVB12B;TSG101;VPS25;VPS37D;VPS41,0.9999999989852337
GO_BP_2025,up,Lamellipodium Assembly (GO:0030032),5,2300,22,0.2214915879310789,ABLIM2;ARHGEF6;PTPRU;RHOD;SRGAP2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Protein Localization to Plasma Membrane (GO:1903077),5,2300,22,0.2214915879310789,BCL2L1;CLTC;CSK;LYPLAL1;MRAP2,0.9999999989852337
GO_BP_2025,up,Phospholipid Catabolic Process (GO:0009395),5,2300,22,0.2214915879310789,GDPD3;PNPLA6;PRDX5;SMPD2;SMPD3,0.9999999989852337
GO_BP_2025,up,Regulation of Cytoplasmic Translation (GO:2000765),5,2300,22,0.2214915879310789,CPEB1;PKM;RBM24;UNK;ZNF385A,0.9999999989852337
GO_BP_2025,up,Regulation of Dendritic Spine Morphogenesis (GO:0061001),5,2300,22,0.2214915879310789,CAPRIN1;CDK5;EPHA4;LRP8;SRCIN1,0.9999999989852337
GO_BP_2025,up,Tricarboxylic Acid Cycle (GO:0006099),5,2300,22,0.2214915879310789,DLAT;IDH3G;MDH1B;SDHA;SDHAF4,0.9999999989852337
GO_BP_2025,up,Actin Filament Bundle Organization (GO:0061572),6,2300,28,0.23006549380635644,AIF1;BAIAP2;DPYSL3;ESPN;PLS1;RHOD,0.9999999989852337
GO_BP_2025,up,Cellular Component Disassembly (GO:0022411),6,2300,28,0.23006549380635644,ADAM8;CTSK;GSN;KIF9;MMP15;TPSAB1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Hydrolase Activity (GO:0051346),6,2300,28,0.23006549380635644,ATP5IF1;CSTA;CSTB;EPPIN;GMIP;RCC2,0.9999999989852337
GO_BP_2025,up,Neural Tube Closure (GO:0001843),6,2300,28,0.23006549380635644,FUZ;IFT122;MTHFD1L;PLXNB2;STIL;TGFB2,0.9999999989852337
GO_BP_2025,up,Regulation of Innate Immune Response (GO:0045088),14,2300,76,0.2345572344225794,ADAM8;APPL2;DHX58;DTX4;IRAK3;LRP8;NMI;PTPN6;RNF135;SAMHD1;SH2D1B;TKFC;TRAFD1;TRIM56,0.9999999989852337
GO_BP_2025,up,Double-Strand Break Repair via Homologous Recombination (GO:0000724),19,2300,107,0.2371872034375655,ARTN;ASTE1;BRCA1;ERCC4;PPP4C;RAD51AP1;RAD51D;RAD54B;RECQL5;RFWD3;RMI1;RMI2;RPA3;SAMHD1;SEM1;SWSAP1;UHRF1;XRCC3;ZMYND8,0.9999999989852337
GO_BP_2025,up,Phosphatidylinositol Metabolic Process (GO:0046488),12,2300,64,0.23751336708561585,BMX;FIG4;INPP4A;INPP4B;INPP5E;LCLAT1;MTM1;PI4KA;PITPNM1;PLCB2;PLCE1;PLCG2,0.9999999989852337
GO_BP_2025,up,Monoatomic Anion Transmembrane Transport (GO:0098656),8,2300,40,0.23759075589898568,APOL1;GABRB2;GABRE;GABRP;SLC12A4;SLC26A6;SLC4A8;SLC5A5,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Organelle Assembly (GO:1902116),8,2300,40,0.23759075589898568,BRCA1;LIMK2;MDM1;MTM1;STYXL1;TCHP;TRIM32;TRIM37,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cytoskeleton Organization (GO:0051495),11,2300,58,0.23849549728678981,BAIAP2;GPSM2;GSN;HCK;MTSS1;NCKAP1L;PFN2;PLK4;PROX1;PTK2B;STIL,0.9999999989852337
GO_BP_2025,up,Synapse Assembly (GO:0007416),11,2300,58,0.23849549728678981,ADGRF1;BDNF;CDH2;CDK5;GABRB2;GABRE;LRRC4;PCDHB4;PLXNB1;PLXNB2;SRGAP2,0.9999999989852337
GO_BP_2025,up,Epithelial to Mesenchymal Transition (GO:0001837),9,2300,46,0.23877896186900288,BMP7;FAM83D;HEY2;HMGA2;IGF1;LOXL3;S100A4;TGFB2;WNT4,0.9999999989852337
GO_BP_2025,up,Regulation of Proteolysis (GO:0030162),9,2300,46,0.23877896186900288,BAD;CDK5;CSTA;CSTB;PLK1;RNF139;SERPINB13;TRIM32;TSPAN17,0.9999999989852337
GO_BP_2025,up,Camera-Type Eye Development (GO:0043010),4,2300,17,0.24010662332518537,CEP290;EFEMP1;IFT122;STRA6,0.9999999989852337
GO_BP_2025,up,Cellular Response to Steroid Hormone Stimulus (GO:0071383),4,2300,17,0.24010662332518537,AKR1C3;TRERF1;UBE2L3;ZDHHC7,0.9999999989852337
GO_BP_2025,up,Limb Development (GO:0060173),4,2300,17,0.24010662332518537,IFT122;INTU;MEGF8;PCSK5,0.9999999989852337
GO_BP_2025,up,Microglial Cell Activation (GO:0001774),4,2300,17,0.24010662332518537,AIF1;AZU1;C1QA;C5AR1,0.9999999989852337
GO_BP_2025,up,Myeloid Cell Development (GO:0061515),4,2300,17,0.24010662332518537,ALAS1;MYB;NCKAP1L;ZNF385A,0.9999999989852337
GO_BP_2025,up,Nucleoside Phosphate Catabolic Process (GO:1901292),4,2300,17,0.24010662332518537,MLYCD;NUDT19;NUDT7;NUDT8,0.9999999989852337
GO_BP_2025,up,Phosphatidylserine Metabolic Process (GO:0006658),4,2300,17,0.24010662332518537,ABHD12B;MBOAT2;OSBPL5;PLA2G10,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),4,2300,17,0.24010662332518537,DNMT1;IGF1;IGFBP5;IL10,0.9999999989852337
GO_BP_2025,up,Potassium Ion Import Across Plasma Membrane (GO:1990573),4,2300,17,0.24010662332518537,ATP12A;KCNJ12;KCNJ16;SLC12A4,0.9999999989852337
GO_BP_2025,up,Regulation of Cellular Response to Growth Factor Stimulus (GO:0090287),4,2300,17,0.24010662332518537,HIF1AN;ITGA3;OTX2;SULF1,0.9999999989852337
GO_BP_2025,up,Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),4,2300,17,0.24010662332518537,DSTYK;NPTN;OTX2;SULF1,0.9999999989852337
GO_BP_2025,up,Regulation of Ubiquitin Protein Ligase Activity (GO:1904666),4,2300,17,0.24010662332518537,CDC20;MAD2L1;PLK1;UBE2C,0.9999999989852337
GO_BP_2025,up,Response to Interferon-Alpha (GO:0035455),4,2300,17,0.24010662332518537,BST2;IFITM2;IFITM3;OAS1,0.9999999989852337
GO_BP_2025,up,Zymogen Activation (GO:0031638),4,2300,17,0.24010662332518537,F12;PGK1;PRSS3;ZNF160,0.9999999989852337
GO_BP_2025,up,Protein Targeting (GO:0006605),22,2300,126,0.241058263207199,ANKRD6;AP4E1;AP4M1;ARL6;FBXO7;GIPC1;ICMT;NCF1;PEX16;PEX19;PEX6;RTP4;SORL1;TIMM17B;TRAK1;VPS37D;VPS41;ZDHHC1;ZDHHC20;ZDHHC24;ZDHHC7;ZNF260,0.9999999989852337
GO_BP_2025,up,Regulation of Microtubule Polymerization or Depolymerization (GO:0031110),5,2300,23,0.2509082242101234,MAPRE3;PRUNE1;SKA2;SKA3;STMN3,0.9999999989852337
GO_BP_2025,up,Regulation of Protein Localization to Cell Periphery (GO:1904375),5,2300,23,0.2509082242101234,CDK5;MISP;PLK1;VPS35;ZDHHC7,0.9999999989852337
GO_BP_2025,up,Ventricular Septum Development (GO:0003281),5,2300,23,0.2509082242101234,HEY2;PROX1;STRA6;TGFB2;ZFPM1,0.9999999989852337
GO_BP_2025,up,Regulation of Amyloid-Beta Formation (GO:1902003),6,2300,29,0.25635009148064053,ABCG1;EPHA4;GGA3;IGF1;NTRK2;SORL1,0.9999999989852337
GO_BP_2025,up,Chloride Transport (GO:0006821),10,2300,53,0.2582299900890982,APOL1;CLCN6;CLIC5;FXYD1;GABRB2;GABRE;GABRP;SLC12A4;SLC26A6;SLC4A8,0.9999999989852337
GO_BP_2025,up,Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088),10,2300,53,0.2582299900890982,ANXA4;ARRB1;ARRB2;BMP7;FOXJ1;IRAK3;NWD1;PSMD10;SPI1;TRIM37,0.9999999989852337
GO_BP_2025,up,Bicellular Tight Junction Assembly (GO:0070830),7,2300,35,0.25887070446678867,CLDN3;ECT2;FRMPD2;MICALL2;OCEL1;PDCD6IP;POF1B,0.9999999989852337
GO_BP_2025,up,Energy Derivation by Oxidation of Organic Compounds (GO:0015980),7,2300,35,0.25887070446678867,ADGRF1;CHCHD5;COX5A;COX6A1;COX7A2;MRAP2;SDHAF4,0.9999999989852337
GO_BP_2025,up,Epidermal Cell Differentiation (GO:0009913),7,2300,35,0.25887070446678867,AKR1C3;CSTA;ERCC3;EVPL;OVOL2;POU2F3;TGM1,0.9999999989852337
GO_BP_2025,up,Unsaturated Fatty Acid Metabolic Process (GO:0033559),7,2300,35,0.25887070446678867,ABHD6;ACOT8;ALOX5;GPX4;GSTP1;PLA2G10;PTGR1,0.9999999989852337
GO_BP_2025,up,Regulation of Mitotic Cell Cycle (GO:0007346),20,2300,115,0.26019258490507563,ANAPC10;BORA;CCDC57;CCNB1;CDC16;CDC20;CDC26;CUL9;DLGAP5;ERCC3;FOXA1;IL10;MAD2L1;MKI67;NEK11;NEK2;PIM2;PLK1;TP73;USP2,0.9999999989852337
GO_BP_2025,up,L-amino Acid Metabolic Process (GO:0170033),3,2300,12,0.2604171961713742,ASPG;EGLN2;RIMKLA,0.9999999989852337
GO_BP_2025,up,Glycolytic Process Through Glucose-6-Phosphate (GO:0061620),3,2300,12,0.2604171961713742,ENO2;PFKM;PGK1,0.9999999989852337
GO_BP_2025,up,Leukotriene Metabolic Process (GO:0006691),3,2300,12,0.2604171961713742,ALOX5;ALOX5AP;PTGR1,0.9999999989852337
GO_BP_2025,up,Lipid Droplet Formation (GO:0140042),3,2300,12,0.2604171961713742,BSCL2;MOSPD2;SQLE,0.9999999989852337
GO_BP_2025,up,Mitochondrial DNA Metabolic Process (GO:0032042),3,2300,12,0.2604171961713742,ENDOG;MGME1;RRM2B,0.9999999989852337
GO_BP_2025,up,Mitochondrion Distribution (GO:0048311),3,2300,12,0.2604171961713742,MTM1;PKD1;TRAK1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Ras Protein Signal Transduction (GO:0046580),3,2300,12,0.2604171961713742,RASAL3;SYNGAP1;TGFB2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Autophagy of Mitochondrion (GO:1903599),3,2300,12,0.2604171961713742,CAMKK2;EIF2AK1;FBXO7,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Lipid Storage (GO:0010884),3,2300,12,0.2604171961713742,C3;HILPDA;PLA2G10,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Protein Processing (GO:0010954),3,2300,12,0.2604171961713742,BAG2;F12;GSN,0.9999999989852337
GO_BP_2025,up,Prostaglandin Biosynthetic Process (GO:0001516),3,2300,12,0.2604171961713742,EDN2;PTGES;PTGS1,0.9999999989852337
GO_BP_2025,up,Steroid Hormone Biosynthetic Process (GO:0120178),3,2300,12,0.2604171961713742,SRD5A1;SRD5A2;SRD5A3,0.9999999989852337
GO_BP_2025,up,Ureteric Bud Development (GO:0001657),3,2300,12,0.2604171961713742,BMP7;FOXJ1;GPC3,0.9999999989852337
GO_BP_2025,up,Ameboidal-Type Cell Migration (GO:0001667),4,2300,18,0.2751050740466187,GPC3;MEGF8;PDLIM1;SRGAP2,0.9999999989852337
GO_BP_2025,up,Glutamine Family Amino Acid Metabolic Process (GO:0009064),4,2300,18,0.2751050740466187,GCLC;PRODH;RIMKLA;UCP2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Axonogenesis (GO:0050771),4,2300,18,0.2751050740466187,EFNB3;FYCO1;GDI1;ULK2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Fatty Acid Metabolic Process (GO:0045922),4,2300,18,0.2751050740466187,APPL2;BRCA1;UGT1A6;WDTC1,0.9999999989852337
GO_BP_2025,up,Nitric Oxide Metabolic Process (GO:0046209),4,2300,18,0.2751050740466187,CYB5B;NQO1;SLC7A6;TACR1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cell Development (GO:0010720),4,2300,18,0.2751050740466187,BAD;RFX3;RGS14;TRIM32,0.9999999989852337
GO_BP_2025,up,Regulation of B Cell Activation (GO:0050864),4,2300,18,0.2751050740466187,CD19;FOXJ1;IL10;THEMIS2,0.9999999989852337
GO_BP_2025,up,Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178),4,2300,18,0.2751050740466187,ADRA2A;BAIAP3;SRI;STXBP4,0.9999999989852337
GO_BP_2025,up,Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),4,2300,18,0.2751050740466187,CCNB1;MAD2L1;SKA3;XRCC3,0.9999999989852337
GO_BP_2025,up,Reticulophagy (GO:0061709),4,2300,18,0.2751050740466187,ATG2B;ATG9B;UFC1;ULK2,0.9999999989852337
GO_BP_2025,up,Steroid Biosynthetic Process (GO:0006694),4,2300,18,0.2751050740466187,FDXR;SQLE;SRD5A1;SRD5A2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Tumor Necrosis Factor Production (GO:0032760),11,2300,60,0.27525754402957603,AZU1;C1QTNF4;FCGR2A;OAS1;OAS2;OAS3;PLCG2;PPP1R9B;SETD4;SYK;TLR3,0.9999999989852337
GO_BP_2025,up,Phospholipid Metabolic Process (GO:0006644),9,2300,48,0.2803627168556893,ACP6;AGPAT1;GPX4;PCYT2;PGP;PLB1;PLCB2;SMPD2;SMPD3,0.9999999989852337
GO_BP_2025,up,Actin Filament Polymerization (GO:0030041),5,2300,24,0.2812186496515824,CATIP;GSN;MICALL2;MSRB1;WASHC3,0.9999999989852337
GO_BP_2025,up,Organophosphate Ester Transport (GO:0015748),5,2300,24,0.2812186496515824,OSBPL5;PCTP;PITPNM1;PRELID2;SLC44A4,0.9999999989852337
GO_BP_2025,up,Protein Localization to Chromatin (GO:0071168),5,2300,24,0.2812186496515824,LRWD1;PLK1;RUVBL2;SPNS1;ZMYND8,0.9999999989852337
GO_BP_2025,up,Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043),5,2300,24,0.2812186496515824,ADRA2A;IL10;SNX33;TIMP4;TSPAN17,0.9999999989852337
GO_BP_2025,up,Mitotic Cell Cycle Phase Transition (GO:0044772),18,2300,104,0.28159280640720163,BCAT1;CCDC57;CCNA2;CCNB1;CCNB2;CCNO;CCNY;CDC25A;CDK1;FBXL7;FOXM1;KDM8;MELK;PHF8;PIM2;PLK1;TACC3;UBE2C,0.9999999989852337
GO_BP_2025,up,Apical Junction Assembly (GO:0043297),8,2300,42,0.2822806876785938,CLDN3;ECT2;FBF1;FRMPD2;MICALL2;OCEL1;PDCD6IP;POF1B,0.9999999989852337
GO_BP_2025,up,Proteoglycan Biosynthetic Process (GO:0030166),8,2300,42,0.2822806876785938,B3GALT6;B3GNT2;B4GALT4;CHST10;CHST11;CHST9;IGF1;ST3GAL2,0.9999999989852337
GO_BP_2025,up,"DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)",6,2300,30,0.28338447196676075,ARTN;CASP2;E2F7;FOXM1;PIDD1;RBM38,0.9999999989852337
GO_BP_2025,up,Cellular Defense Response (GO:0006968),6,2300,30,0.28338447196676075,BECN1;C5AR1;NCF1;NCF2;PPP1R9B;PTK2B,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Transferase Activity (GO:0051347),6,2300,30,0.28338447196676075,CD4;DSTYK;PCNA;PLK1;RFC5;UBE2L3,0.9999999989852337
GO_BP_2025,up,Cellular Response to Radiation (GO:0071478),7,2300,36,0.28344518742804986,BRCA1;ECT2;FIGNL1;MAPK14;RAD51AP1;RHOD;RRAD,0.9999999989852337
GO_BP_2025,up,Neutrophil Migration (GO:1990266),7,2300,36,0.28344518742804986,CKLF;EDN2;EMP2;FCER1G;S100A8;SYK;TGFB2,0.9999999989852337
GO_BP_2025,up,Protein K11-linked Ubiquitination (GO:0070979),7,2300,36,0.28344518742804986,ANAPC10;CDC16;CDC26;RNF26;UBE2C;UBE2L3;UBE2T,0.9999999989852337
GO_BP_2025,up,Regulation of Interleukin-12 Production (GO:0032655),7,2300,36,0.28344518742804986,IL10;IRAK3;MAPK14;MAST2;PLCG2;SYK;TLR3,0.9999999989852337
GO_BP_2025,up,Regulation of Protein Localization to Plasma Membrane (GO:1903076),13,2300,73,0.2864393449263997,ARHGEF16;ATP2B4;BCL2L1;CDK5;CIB1;CLTC;CNPY4;ITGA3;MRAP2;PLS1;PTPN9;RANGRF;ZDHHC7,0.9999999989852337
GO_BP_2025,up,Autophagosome Organization (GO:1905037),11,2300,61,0.2942643941505506,AP4M1;ATG2B;ATG9B;BECN1;DNAJC16;EMC6;PACS2;TP53INP1;TRIM32;UBQLN2;ULK2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Immune Response (GO:0050777),11,2300,61,0.2942643941505506,C9ORF72;DHX58;DTX4;HCK;IRAK3;MAPK14;NMI;PTPN6;SPI1;SYK;TRAFD1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902),10,2300,55,0.2981241516741268,ADRA2A;CCNY;CIB1;HMGA2;MAPRE3;NEK10;PIK3R5;PROX1;PSMD10;PSRC1,0.9999999989852337
GO_BP_2025,up,Regulation of Viral Genome Replication (GO:0045069),10,2300,55,0.2981241516741268,APOBEC3G;BST2;FAM111A;IFIT1;IFITM2;IFITM3;OAS1;OAS2;OAS3;PROX1,0.9999999989852337
GO_BP_2025,up,Intracellular Protein Transport (GO:0006886),48,2300,298,0.2992093082063518,ACD;AGK;AP2A1;AP4M1;APPL2;ARL11;ARL6;CFAP73;CLTC;COG7;FAM53B;GGA3;HEATR3;IFT22;IFT27;IPO11;IPO13;IPO9;MTCH2;MTX1;MVB12B;NUP133;NUP50;NUP93;PAM16;PDCD6;PEX16;PEX19;PKD1;RAB20;RAB28;RAB31;RABL2A;RABL2B;RANGRF;RPAIN;SYK;TIMM17B;TSG101;TSNARE1;UNC93B1;VIPAS39;VPS25;VPS33A;VPS35;VPS37D;VPS41;XPO7,0.9999999989852337
GO_BP_2025,up,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),20,2300,118,0.3006072782213956,ADGRF1;ARMC2;BICDL1;BLOC1S4;CATIP;CDK5;CEP78;CFAP126;CFAP61;FAM161A;GDNF;IQCG;MICALL2;MNS1;PPP1R9B;PTPRU;RAB11A;STMN3;TTC29;VRK1,0.9999999989852337
GO_BP_2025,up,G Protein-Coupled Dopamine Receptor Signaling Pathway (GO:0007212),3,2300,13,0.30389129229389406,ARRB2;GNA14;GNAL,0.9999999989852337
GO_BP_2025,up,Cellular Response to Superoxide (GO:0071451),3,2300,13,0.30389129229389406,MB;NQO1;PRDX1,0.9999999989852337
GO_BP_2025,up,Clathrin Coat Assembly (GO:0048268),3,2300,13,0.30389129229389406,CLTA;CLTC;FCHO1,0.9999999989852337
GO_BP_2025,up,Endosomal Vesicle Fusion (GO:0034058),3,2300,13,0.30389129229389406,VPS11;VPS33A;VPS41,0.9999999989852337
GO_BP_2025,up,Leukocyte Tethering or Rolling (GO:0050901),3,2300,13,0.30389129229389406,GCNT1;PPP1R9B;SELPLG,0.9999999989852337
GO_BP_2025,up,Limb Morphogenesis (GO:0035108),3,2300,13,0.30389129229389406,MEGF8;PCSK5;TGFB2,0.9999999989852337
GO_BP_2025,up,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),3,2300,13,0.30389129229389406,ALOX5;GPX4;GSTP1,0.9999999989852337
GO_BP_2025,up,Mesoderm Formation (GO:0001707),3,2300,13,0.30389129229389406,HMGA2;ITGA3;MESP1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Cytokine Production Involved in Immune Response (GO:0002719),3,2300,13,0.30389129229389406,IL10;IRAK3;TGFB2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Transmembrane Transport (GO:0034764),3,2300,13,0.30389129229389406,AZIN2;C3;SLC26A6,0.9999999989852337
