group,serous,ecm,serous_residual,ecm_residual,dataset
Healthy_IT,0.3586519364186253,-0.14487908827146492,-0.2121721712883699,0.2737020987672919,GSE136825
Healthy_IT,0.5052507829964054,-0.9540457791144779,-0.06557332471058985,-0.5354645920757211,GSE136825
Healthy_IT,-0.29097969275836133,0.6028371531020752,-0.8618038004653565,1.021418340140832,GSE136825
Healthy_IT,0.7676979062233925,-0.0505555108423521,0.1968737985163973,0.36802567619640475,GSE136825
Healthy_IT,1.0187048334325357,-0.5405098648509777,0.4478807257255405,-0.12192867781222089,GSE136825
Healthy_IT,1.1680841833663995,-1.426023310310985,0.5972600756594043,-1.0074421232722282,GSE136825
Healthy_IT,0.9476959240200248,0.4525897649360383,0.3768718163130296,0.8711709519747952,GSE136825
Healthy_IT,0.5511483314175665,-0.1223229384798307,-0.019675776289428737,0.29625824855892613,GSE136825
Healthy_IT,0.3789442676278486,-0.20686330360779914,-0.1918798400791466,0.2117178834309577,GSE136825
Healthy_IT,1.2335165892724274,-1.62447667905855,0.6626924815654321,-1.2058954920197933,GSE136825
Healthy_IT,1.0303304555982855,-1.0075437000310627,0.4595063478912903,-0.588962512992306,GSE136825
Healthy_IT,0.9341851885914266,0.6223333911581874,0.3633610808844314,1.0409145781969442,GSE136825
Healthy_IT,1.2901550586441062,-0.835902952875522,0.719330950937111,-0.4173217658367651,GSE136825
Healthy_IT,0.37639557016491415,0.3297441051613831,-0.19442853754208106,0.74832529220014,GSE136825
