source,target,cor_discovery,cor_validation,consensus_weight
ODAM,EPHA7,0.6182388599926214,0.5890197751224717,0.6034524954665671
GALNT6,LDLRAD3,0.5673106067962512,0.6417841023327878,0.603399476737096
FDCSP,LIMCH1,0.5866799469041668,0.6205661965974976,0.6033852362051466
SLC5A1,GP2,0.6458033906355253,0.5636634834139602,0.6033372098305944
LPO,ID4,0.627976049272578,0.5794346838500378,0.6032172938300526
MPO,ST3GAL1,0.5571666076873881,0.6530067081918777,0.6031861507033932
MPO,SRPRA,0.6634800675638477,0.548238698204069,0.6031131307852214
F5,ATP6V0E2,0.5834738383888618,0.6232716604530907,0.6030445324215817
SLITRK5,MUC7,0.6791028652122777,0.5354967564098776,0.6030401160700911
KCNN4,FAM171B,0.5576723820648729,0.6518362914070964,0.6029188148874839
MANSC1,SLC13A2,0.7574834909406737,0.47984256634726474,0.6028870725589146
ODAM,DYNC1I1,0.599939438527771,0.6058040438512547,0.6028646099465244
EGF,FDCSP,0.5953323437872496,0.6104669886220093,0.6028521735393222
MPO,KANK4,0.6358127139876076,0.5715218175030761,0.6028107811658323
CHRM3,PART1,0.6208021140724899,0.5853244458417884,0.602802333602725
ADGRG6,LRP6,0.6516853300443582,0.5575262860291239,0.6027700239057139
SLC25A48,ST3GAL6,0.6671788357668792,0.5445570329521228,0.6027577683063599
SLC25A48,CHPT1,0.6495621207919792,0.5591749198810692,0.602676403098406
LPO,CEACAM1,0.6603817763476715,0.5499159219016665,0.6026229777790504
TUSC8,ACVR1C,0.5745060588697434,0.6320893424753122,0.6026102861709707
EGF,ACVR1C,0.5865500705108025,0.619101903214879,0.6026062271368089
LTF,ITPR2,0.5710193830563017,0.6358372378381189,0.6025573725999422
CHRM1,ITGA6,0.6139378566758047,0.5912642164225784,0.6024943864963199
ATP6V0E2,PIGR,0.7448919038021755,0.48726321084289786,0.6024603063916552
P4HB,FBP1,0.5879962823312673,0.6172194186702447,0.6024306794650899
GALNT6,TBC1D24,0.7965285657581125,0.4555708477911362,0.6023912300094358
ST3GAL6,ID2,0.6063213472105323,0.5984156229182859,0.6023555151898627
DYNC1I1,ROPN1,0.5916398077790918,0.6132570800444251,0.6023514762633614
SLC39A8,TECPR1,0.5813142042248652,0.6240934542544267,0.6023241566813168
SRPRA,CDC42EP1,0.5710340852567006,0.635298024333925,0.6023095767052953
KCNMA1,IRX2,0.5674779620778977,0.6392375175501736,0.6022899664971241
OXGR1,TRIL,0.566878228768914,0.6398903250016207,0.6022789171499228
CCDC129,EGF,0.7035560271111387,0.5155688931053133,0.6022720333331621
CCDC129,ALDH9A1,0.6131179135068429,0.591432499384039,0.6021775983897766
ST3GAL5,FREM3,0.6034874054390661,0.6008546280276771,0.6021695778719464
PLA2R1,CEP85L,0.6075929706839895,0.5965873381477628,0.6020650073352984
GRIA2,CADM1,0.7054486427286502,0.5137727281284141,0.6020301269282008
SERP1,CD46,0.7673289773142545,0.47227717364274413,0.6019900004652514
SLC39A8,FOLH1,0.7032147272328039,0.5153112930401341,0.6019754898458918
MCFD2,ATP6V0E2,0.6648268452373931,0.5449471269412509,0.6019098597178261
PIGR,PART1,0.6503309385742322,0.5570932632781457,0.601909448988017
LPO,TUSC8,0.6908385543626542,0.5243842238308153,0.6018844067774666
MGLL,PTH2R,0.6000089923500452,0.6037415144867838,0.6018723600125739
GPAT2,PIGR,0.5661659167801614,0.6396617548975708,0.6017928911932993
LYZ,MPO,0.8148934832928142,0.4443623099978602,0.6017540615884512
DLX6-AS1,CES3,0.5884241229692841,0.6153316604259892,0.6017275069509421
ANO1,BPIFB2,0.6361801023033692,0.5690657859750111,0.6016879007749198
LRP6,CEP85L,0.6195932040670015,0.5842457990375876,0.6016599758903565
SLCO1A2,LRP6,0.5976103392848006,0.6055882243591904,0.6015860572072592
SLC37A2,BHLHA15,0.5690749379406687,0.6358703078038578,0.6015462209604464
DLX6-AS1,MUC7,0.6401802851964906,0.5651384340675346,0.6014902192861098
ANO1,CD46,0.6034569460507128,0.5994841211475231,0.6014672534341166
CA2,ID4,0.6318322956468952,0.5724695190382376,0.601418930864172
CHRM1,NPY5R,0.6121975409789683,0.5907965661485577,0.6014018664877633
SLC39A8,PLA2R1,0.620737917639647,0.5825654117485661,0.6013488509822634
EGF,CRISP2,0.5597620388727582,0.6459752709651482,0.6013255646792623
SLC13A2,DLX6-AS1,0.708131491221267,0.5106275950267812,0.6013247710888383
CCDC129,PTH2R,0.601135555055108,0.6015006437537558,0.6013180716966011
SLC5A1,ALDH1L2,0.5704758488802052,0.6338208891484051,0.6013148175248493
SLC22A3,PYCR1,0.6635657384338447,0.544871290597062,0.6012968653638912
MGAM2,GALNT13,0.7370219022038621,0.49043719068038255,0.601217889942385
F5,SLC12A2,0.6089117962466816,0.5935604295013667,0.6011871150553952
HID1,TNFSF13,0.6928510048153197,0.5216371568218467,0.6011795308000956
MGAM2,LPO,0.7401321125633646,0.48824506856146105,0.6011371341408207
STATH,KIAA1324,0.7386474130959315,0.48921496405071757,0.6011300754777469
CHRM3,P4HB,0.6081327318216806,0.5941440629358408,0.6010977059420585
KCNN4,SLC43A1,0.6192787451451602,0.5834396058731283,0.601092128540291
SLC13A2,TUSC8,0.7736474160327343,0.4670164013156896,0.6010873747823936
HP,SLC25A48,0.5940221980522759,0.6081771776553901,0.6010580203907808
BPIFB2,ST3GAL6,0.6035275904555502,0.5983099847966339,0.6009131247275343
CCDC129,ID4,0.6686470957439083,0.5400044801628724,0.6008930248801392
ACSL1,MGLL,0.5712096146669191,0.6320851076229951,0.6008769347895034
NDRG2,KANK4,0.6413961790019042,0.5629076341348727,0.6008717048298323
DLX6-AS1,NRG3,0.6197045156471205,0.5825488939558618,0.6008395627533886
LYZ,CBS,0.6709365499440717,0.538052214347365,0.6008318370259595
F5,CD46,0.6143849486102458,0.5875509941750887,0.6008181816175012
KCNN4,ARHGEF37,0.6520090749454701,0.5536404877133703,0.6008149650652466
ABCA3,TMEM63A,0.5622613272234649,0.6419321060319381,0.6007774945226156
SSR3,FAM171B,0.6181088688736535,0.5838852575230736,0.600753407047841
KCNN4,PLCB1,0.7084397123255105,0.5094303557614869,0.6007501100170938
CA2,FREM3,0.6583705355531532,0.5479788085719214,0.6006439058804098
SLC13A2,HID1,0.7716452743465679,0.4675348130446576,0.6006421805687777
SLCO1A2,RASAL1,0.6128785260880382,0.5886421205161719,0.600638090046984
GALNT13,P4HB,0.6565130982107034,0.5494418652124554,0.6005961881474914
TCN1,HID1,0.6954240695126593,0.5186569315010329,0.6005718225036842
TMPRSS5,CD46,0.5960701203497449,0.6049873719822575,0.6005121944036941
NPY1R,PLCB1,0.6047631080966519,0.5960892884176227,0.6004105351895177
ALDH1L2,LDLRAD3,0.5841012495607886,0.6171389324400279,0.6003928893573203
CCL28,GATM,0.7833861306760297,0.46013798906232184,0.6003879735875641
RNF128,CES3,0.627737092183421,0.5742102764225897,0.6003774556255047
AZGP1,DYNC1I1,0.6874353174488328,0.5242739686868225,0.6003369404712534
ODAM,MPO,0.7105803313471788,0.5071419636666403,0.6003041767156881
LYZ,ELF5,0.5772860537364702,0.6241725348689013,0.6002716880756225
GNPTAB,ALDH18A1,0.6148372995744971,0.586001090632584,0.6002460563071181
KCNN4,NDRG2,0.8292200761635783,0.43442081824690787,0.6001920226008881
ATP6V0E2,CRISP3,0.6969141160498109,0.5168849485387271,0.6001869850390952
ROPN1,TNFRSF11A,0.6231908770157991,0.5779434485741791,0.6001408872777109
CHRM3,CLDN10-AS1,0.6989517138520672,0.5152291866700791,0.6001002608311868
CA2,GLYATL2,0.6367603380374648,0.565535593826394,0.6000921894985078
MPO,FREM3,0.5794488517828997,0.6213738870549139,0.6000453194399962
MCFD2,PLA2R1,0.7063251831956595,0.5097283459135544,0.6000283054218458
ADGRG6,DLX6-AS1,0.6015714047869742,0.5983684435552736,0.5999677867767079
MCFD2,LDLRAD3,0.6981325774555255,0.515481960910964,0.5998956159221367
PHLDA1,SERP1,0.5541409822686937,0.649356279693378,0.599862423120196
CHPT1,SERP1,0.5906456460918589,0.6091778850643281,0.5998401999772041
CCL28,TMED3,0.6319139280612074,0.5691353571514057,0.5997037261315482
F5,CEACAM1,0.6738448354616852,0.5336450281622457,0.5996615263604418
NDRG2,BARX2,0.7217806587816665,0.4981050060812072,0.5996020008570183
RNF128,ITGA6,0.6526452224234554,0.550830331348789,0.5995805067884679
MANSC1,ACVR1C,0.6552766768687601,0.5485756717997927,0.5995572059678841
SLC22A3,CBS,0.6461992113606649,0.5562224746978491,0.5995252492521291
NRG3,AGFG2,0.6323702287108752,0.5683402325943004,0.599500994887623
BPIFB2,CES3,0.550679393697159,0.6526128201346807,0.5994834710905372
CA2,GPAT2,0.6499996958647446,0.5528150415074378,0.5994410803817926
TCN1,PTH2R,0.6285463527556127,0.5716232689280007,0.5994094767643698
SLITRK5,ALDH9A1,0.6053766467456271,0.5934740987284004,0.5993958289966508
TCN1,RASAL1,0.804602419156169,0.4464579261723113,0.599350588094888
NRG3,DAPK1,0.5654372063468547,0.6352854267172581,0.5993446562003167
SLAIN1,GNPTAB,0.6580034067039655,0.5458739301913825,0.5993220383873868
TBX3,SOD3,0.5646616713103104,0.6360735886319377,0.5993049104030909
SLCO1A2,CLDN10-AS1,0.6668724860805503,0.538467795468801,0.5992406506893475
ADGRG2,P4HB,0.5924232348513842,0.6061180443337304,0.599231518301552
MGAM2,ATP6V0E2,0.642748742949441,0.5585340919163049,0.5991636550005452
SLCO1A2,C2orf88,0.6694220934448344,0.5361610008820259,0.5990976711972126
CHRM3,CHDH,0.5670748572709537,0.6329047010524411,0.5990862567405705
TBC1D24,SERP1,0.7443254579647257,0.48210697976822964,0.59903630816836
CCDC129,ALDH18A1,0.6714415104625053,0.5342990153645435,0.5989578765781434
CHRM1,IRX2,0.5688796504581207,0.6306162814189505,0.5989530613886304
HP,FAHD2A,0.5999987373604401,0.5975761420883654,0.5987862145455105
ATP2A3,SSR3,0.6867760970717153,0.5219685346422082,0.598728246382128
HP,CCL28,0.7336250233645081,0.48847705027427935,0.5986309275509362
KIAA1324,GNPTAB,0.5824999029325494,0.6151601155136249,0.5986073066499125
FDCSP,CHPT1,0.6306400786602752,0.5681474631458789,0.5985787841620791
ADGRG2,ITPR2,0.5970705062289511,0.6000582952549891,0.5985625365112469
SRPRA,SOX9,0.5877991693538589,0.6093734895832276,0.5984891235463544
MGAM2,SLC25A48,0.6182413717747403,0.5793627968604462,0.5984864662515372
BPIFB2,FDCSP,0.6234290568702247,0.5744638510075996,0.5984458679276723
TCN1,SLC25A48,0.7066558196836442,0.5067315042125485,0.5984018436375714
ANO1,SLC5A1,0.6359603269816266,0.5630568778392017,0.5983993951700424
MPO,PIGR,0.6918375736399617,0.5175661368219884,0.5983909259816135
HP,PPP1R1B,0.6776854681856138,0.5282883430069262,0.5983421538448139
SLC12A2,FBP1,0.5817403118617164,0.6153207648914236,0.5982949888332064
FOLH1,PLA2R1,0.5606683464455574,0.6384411221961582,0.5982923434948555
NDRG2,PYCR1,0.7579772819707606,0.4721589763967368,0.5982355535968212
SLC22A3,RAPGEF3,0.7149029271868723,0.5006015036662158,0.5982319619722165
SLITRK5,ROPN1,0.6444750749150288,0.5552713901620158,0.5982128139490471
CHRM1,PIP,0.8103456155180094,0.4415453266073795,0.598167467745244
GALNT6,SLITRK5,0.7283825042906326,0.4912255861310051,0.5981639596279061
PLCB1,CEP85L,0.6827664456811697,0.5239768867421506,0.5981252683008995
SRPRA,LONRF3,0.5691917524509755,0.6284533873118088,0.5980890275349984
SLC13A2,PART1,0.7946034909602816,0.4500505270960472,0.5980064547636872
ACSL1,RASAL1,0.688090233983902,0.5197142009496933,0.5980052392213894
OXR1,FAM171B,0.597793865367724,0.59809390289208,0.5979438653107202
PHLDA1,ROPN1,0.6827852389081053,0.5236403932326967,0.5979414110055609
SNPH,CBS,0.6186457034335918,0.5779013880238965,0.5979265930775219
KCNN4,SRPRA,0.7959218681882775,0.44916162850868685,0.5979109987959104
ACSL1,C6orf58,0.6522651275666965,0.5479982600661667,0.5978629901644573
TCN1,TUSC8,0.7761962921881771,0.4604818164370993,0.597849712334591
MYBPC1,TMED3,0.644375613823661,0.5546315478569569,0.5978219167078888
ACSL1,ATP6V0E2,0.6099052428527891,0.5859570169581452,0.5978112216487353
EGF,KANK4,0.551358236328442,0.6480809999235264,0.5977665071880565
CEACAM1,ST3GAL1,0.6640894405913882,0.5380490671743484,0.5977563918776037
ADGRG6,DYNC1I1,0.6130395254106838,0.5828458576276939,0.5977520789990316
SNPH,ALDH18A1,0.5888023917478452,0.6067649283155316,0.5977161876851713
CA2,RASAL1,0.7555194705414605,0.4728562403413561,0.5977056937531439
P4HB,LDLRAD3,0.5769627248958462,0.6191611841655996,0.5976896552274626
ROPN1,ST3GAL6,0.6242914837196355,0.5722116248336135,0.5976845692077051
PHLDA1,CEACAM1,0.753303704214722,0.4741742515896621,0.5976597863046634
SLC12A2,GLYATL2,0.6276510317345995,0.5690732037573979,0.5976448640044059
SLC13A2,FOLR1,0.7040564889330022,0.5071273208573882,0.5975334977763613
SLC31A2,DLK1,0.7483409069568957,0.4771079639835816,0.5975277453673857
PART1,OGFRL1,0.5719072603975713,0.6242380515492316,0.5975000199978565
ROPN1,IRX2,0.5954516102377037,0.5994900660475758,0.5974674260154577
PLA2R1,ALDH18A1,0.6104468734333677,0.5846990167827932,0.5974342530309259
MCFD2,ADGRG2,0.6415610491863133,0.5561245488903254,0.5973172097506837
SLC13A2,ACVR1C,0.55082696387648,0.647730233748851,0.5973167317821276
TMPRSS5,KIAA1324,0.7169992642964912,0.49759559731025566,0.5973070208767234
PYCR1,CBS,0.5598151485904715,0.6369273294078069,0.5971277648491683
SLC39A8,SLC31A2,0.6794303496123724,0.5247589347463537,0.5971073157288656
CHRM3,SOX9,0.608068175700517,0.5862698791691677,0.5970695569986452
PLCB1,C2orf88,0.6894645209697974,0.5169222512500171,0.596992087331752
SLC31A2,TECPR1,0.5713746522890979,0.6235190240009276,0.5968776805461632
SLC25A48,TNFRSF11A,0.5537078375056315,0.6433530287354106,0.596849741805911
DEPTOR,ALDH18A1,0.7154894352738111,0.4977366318814472,0.5967623493987749
ZG16B,SNPH,0.5572092521142132,0.6390672838847087,0.596736292933537
NRG3,C3orf70,0.562716200919824,0.6323063393727238,0.5964972934635496
TMPRSS5,TMEM63A,0.6530571669712225,0.5447148327642262,0.5964309897148276
GALNT13,PIP,0.6963707176395895,0.510678564392139,0.5963401700111347
EPHA7,SERP1,0.550260333078743,0.6462140939217641,0.5963103072742982
RNF128,GPAT2,0.6084104571429397,0.5843306102110759,0.5962489863145544
ANO1,KIRREL3,0.5732487437371109,0.6198860153032683,0.5961114656947994
MPO,SSR3,0.5652372208397879,0.628509858847246,0.5960345341381024
FAHD2A,BPIFB2,0.7144149363113242,0.49723914655589985,0.5960160008072186
ANO1,ABCA3,0.5858881109163137,0.6061916828684332,0.5959534377188938
DLX6-AS1,ID4,0.5502982527132461,0.6453424378512997,0.5959285325869846
LYZ,ROPN1,0.740488710536993,0.47958301666465813,0.5959243321139471
RTN1,ACSL1,0.6468713260400426,0.5489516855382444,0.5959036035769885
AZGP1,SSR3,0.6678607543672366,0.5316939787541206,0.5959006139812615
ANO5,CD46,0.6123739965985642,0.5798375781425977,0.595883759726018
SLC22A3,ATP6V0E2,0.6222929026734161,0.5705818287402634,0.5958766839032087
FDCSP,ID4,0.5772972335230321,0.6149837631586329,0.5958426177549424
CHRM1,CADM1,0.7590595132374793,0.4677017002595109,0.5958300302429593
ALDH1L2,ACVR1C,0.6233610679035921,0.5694671757192902,0.5958050577096667
CHRM3,PHLDA1,0.7486134357653067,0.47411240391173154,0.5957574301939592
ADGRG2,SOX8,0.5600578092944373,0.6336478839599458,0.59571758892504
CHRM1,SNPH,0.6196674660953795,0.5726617511040255,0.5957011467475738
RTN1,ALDH9A1,0.5781513881609393,0.6136967884118186,0.5956590049098588
ATP2A3,SLC12A2,0.6472949573110965,0.5480172575537883,0.5955911410808791
PYCR1,GPD1,0.7094734473342675,0.49985724226188144,0.595512754559075
BHLHA15,LDLRAD3,0.5570474129224326,0.6366136654371988,0.5955031447128207
EGF,SNPH,0.6389192116656621,0.5549784998976087,0.5954715993613565
PIP,PLA2R1,0.5844658297447922,0.6066286179745296,0.5954441187478637
PKDCC,OXR1,0.5763346397413391,0.6150373004176949,0.5953715654645576
PHLDA1,ID4,0.5997275538317546,0.5908263685554613,0.5952603235165818
CCL28,FBP1,0.6310700350378717,0.561345491774697,0.5951876335766809
LYZ,PYCR1,0.7624206062465325,0.4645806526301292,0.5951519661638301
SLC13A2,CES3,0.6345145514937857,0.5579852302663515,0.5950207963782533
RTN1,PART1,0.5588885309114036,0.6334744718729408,0.595013963663833
CBS,TMEM63A,0.6532347372506342,0.541887159263838,0.5949617770085788
TCN1,IRX2,0.5761614771573857,0.6143255890479651,0.5949375923922245
SLC22A3,FOLR1,0.5661775860632675,0.6251562893727945,0.5949365334465168
SLITRK5,SLC31A2,0.6033345683161958,0.5866370058862856,0.5949272095850952
MCFD2,AACS,0.6791423219143884,0.5211193178635976,0.5949068696261003
LIMCH1,CEP85L,0.5527934051189534,0.64006383232368,0.5948302828233394
GPD1,TNFSF13,0.6371143836644536,0.5553393651666009,0.5948232488418117
NRG3,TNFSF13,0.5931238200257873,0.5963688125178588,0.5947441031442304
KCNMA1,GALNT13,0.7273748912476361,0.48624416046357627,0.5947115211066555
TUSC8,GLYATL2,0.6158174645007748,0.5742411129553688,0.5946660459386245
SMAD9,ALDH18A1,0.5709820166350364,0.6191870916161755,0.5945962447286284
C6orf58,ALDH18A1,0.5893873245072649,0.5995770361234699,0.5944603478423163
BPIFB2,CHPT1,0.5721402019294435,0.617619713842473,0.5944451764405508
TMPRSS5,OXR1,0.6059720405362556,0.5831184893412252,0.5944354471770009
RNF128,MUC7,0.677557644101355,0.5214257350647912,0.5943870730629303
SNPH,TNFSF13,0.6302726905278181,0.5605014019741805,0.59436413642386
KANK4,ALDH9A1,0.6377843159137907,0.5538873558701491,0.5943573574516777
CHRM1,TTYH1,0.6292977276628402,0.5612183064443932,0.594283943051
KCNMA1,P4HB,0.6065273674021459,0.5822311361495095,0.5942550952480949
SLC5A1,GLYATL2,0.7513933213406571,0.46993104765378046,0.5942247476314569
GALNT13,SAP30BP,0.6345379095193602,0.5564561907687029,0.594215910279655
CHI3L2,BHLHA15,0.6242138641678687,0.5656022228412919,0.594185786687715
EGF,CRISP3,0.7191831092648179,0.49090191158215846,0.5941787299421778
PART1,CADPS2,0.6426279446823234,0.5493720422000017,0.5941732292395188
DEPTOR,SERP1,0.7098108019671681,0.49727203903880046,0.5941119968709434
SLC13A2,TNFRSF11A,0.6707789619241193,0.5261531660611387,0.5940812019779614
ID4,SOX9,0.6003119977594523,0.5879150727300155,0.5940811996886026
KCNMA1,FAM171B,0.6065596954528791,0.5818416805257999,0.594072144222838
RTN1,LRP6,0.5795527306865562,0.6088909688331104,0.5940407592729744
ACSL1,CDC42EP1,0.6153080633225992,0.5735070721806979,0.5940400036069282
F5,TMEM63A,0.5911183237746432,0.5969565607029462,0.5940302698760406
PADI2,GALNT6,0.7931628187592319,0.44479419510994317,0.593964828555653
SLC25A48,KIAA1324,0.6444238203517918,0.5473507959705841,0.5939073084345384
SLCO1A2,EGF,0.7123635046218498,0.4950220208945458,0.5938313074177121
OXR1,IRX2,0.5976956405332409,0.5899853132746506,0.5938279630691848
ARHGEF37,PRSS8,0.5791031078745347,0.6087470330311755,0.5937400935912579
HID1,ARHGEF37,0.7178791867306715,0.4910150769113512,0.5937082651316377
ALDH9A1,FAM171B,0.5926611003378308,0.5944544292311625,0.593557087506196
C6orf58,BHLHA15,0.5795326978514436,0.6079032407348559,0.5935484859181317
ANO1,EPHA7,0.5764014873770493,0.6110941146422099,0.5934943610575679
GALNT13,FREM3,0.592209227888418,0.5947616434480358,0.5934840635130887
CA2,SSR3,0.6574051894547767,0.5357604057670333,0.593474237903925
FAHD2A,OGFRL1,0.611296164507969,0.5761664599286302,0.5934714374529798
SLITRK5,FOLR1,0.6279992302989039,0.560679633629716,0.5933855225430875
GRIA2,ADGRG2,0.6412156583890238,0.5490595697897452,0.5933511553351234
ACSL1,CD46,0.7253939648560179,0.4852709183760668,0.5933064937366994
HP,CHPT1,0.5539942720243165,0.6353080894744986,0.5932596754706864
AIF1L,TRIL,0.6643096782384048,0.5297837319645529,0.5932456999568673
AZGP1,AACS,0.6244078863213666,0.5635681285825395,0.5932085501459935
SLC13A2,ABCA3,0.7118198203513703,0.4943361415726326,0.5931932766707837
CHRM1,CEACAM1,0.6916505141413994,0.5087397388806337,0.5931863973161823
TMPRSS5,PIGR,0.6491930631455253,0.5419635936278946,0.5931601853299406
EGF,SLC25A48,0.6975318685730342,0.5042762876306962,0.593084126568999
ANO1,RDH11,0.7452970190042256,0.47189954844195875,0.5930474911195831
CHRM1,GPAT2,0.7364560785185945,0.4775525937999032,0.5930400581042229
GALNT13,MPO,0.7182415648322619,0.4894769753017541,0.5929272372644845
ST3GAL5,LRP6,0.559543826213346,0.6282797241755631,0.5929165546663883
SLC5A1,SERP1,0.6391202480730298,0.5499329346623641,0.5928518142208383
KCNMA1,ALDH9A1,0.6434244058882694,0.5461956381993114,0.5928200435268329
PHLDA1,SOX9,0.6034836671553567,0.5823398583080496,0.592817504146489
CLDN10-AS1,ST3GAL6,0.636056430714701,0.5524606709270923,0.5927867765564068
GP2,FOLR1,0.636619234659559,0.5518179387819158,0.592703900660995
TUSC8,MCFD2,0.7315494722846214,0.4801591931780672,0.5926720884114796
GALNT13,PRSS8,0.6705605177658157,0.5238286806743988,0.5926709300561391
ROPN1,ID2,0.5631340139463967,0.623744922640491,0.5926651516372667
PLCB1,NPY5R,0.5589793193367071,0.6283734532847032,0.5926615941718676
HP,SLCO1A2,0.6619680761666914,0.5305880793463287,0.5926486059393619
PLCB1,SLC5A1,0.778455879471621,0.45107199418881316,0.5925703721426431
SLC39A8,BHLHA15,0.7169636620829201,0.48968885804682666,0.5925277351706467
DLX6-AS1,KANK4,0.6029193079476404,0.582007099765775,0.592370929242307
TUSC8,CRISP2,0.5791818863119255,0.6058390501100561,0.5923605353534007
SLC25A48,CRISP2,0.5859850310827418,0.5986893611555268,0.5923031351475596
FAHD2A,SLAIN1,0.63233680679777,0.5547706539655358,0.5922853229936376
SMAD9,KANK4,0.7100148486081794,0.4940459447696196,0.5922667951870055
DEPTOR,GPD1,0.7112239616467315,0.4931786705040419,0.5922503590843595
KIAA1324,TECPR1,0.5953106966107087,0.589147415829835,0.5922210385692642
SLC13A2,GPD1,0.7625206951711255,0.4598893528561615,0.5921783084862863
KANK4,FDCSP,0.746551807013902,0.4695686390413477,0.5920788089379461
HID1,SEC63,0.7630217417409105,0.459356089654366,0.5920292928625814
PIGR,CD46,0.7718797569623059,0.45403443275145433,0.5919966111429279
TMPRSS5,ABCA3,0.629819076857468,0.5563094696526385,0.5919242490586886
SLCO1A2,DLX6-AS1,0.6568041001023265,0.5333711217928513,0.5918786528248186
NRG3,TRIL,0.5601696338259533,0.6253715347689666,0.5918734185927819
CADM1,ATP6V0E2,0.6616414627611625,0.5294528766814242,0.5918682081262711
ATP2A3,CDC42EP1,0.5692139835622534,0.6153912632866587,0.5918524414284413
CHRM1,ALDH9A1,0.5899509635522283,0.593494365143212,0.5917200119812207
F5,ZG16B,0.6741644215539924,0.5192577758654168,0.5916630105927878
C6orf58,CES3,0.5922005715197799,0.5909103026763127,0.5915550853148323
RNF128,CRISP2,0.5972173638678302,0.5859097096244876,0.5915365181005331
PYCR1,CD46,0.5580034740106516,0.6270590271601636,0.5915243998053764
AZGP1,PRSS8,0.6932308689983271,0.5046682731237442,0.591482565705413
CCDC129,ACSL1,0.7083754204833197,0.4938621660050485,0.5914725855900925
GALNT13,CES3,0.5909273676614212,0.59200729384964,0.5914670842835882
PKDCC,P4HB,0.6542746345545062,0.5346744785265652,0.591459169379924
TBC1D24,ANO5,0.6232784951128106,0.5612525345939663,0.5914529864156389
ATP6V0E2,ANO5,0.6630879946228965,0.5274550225446499,0.5913958853026512
ROPN1,ATP6V0E2,0.6140200570003891,0.5695704197064054,0.591377765538968
ALDH18A1,CES3,0.5735399615299508,0.6095777659384553,0.5912843718768956
CA2,FOLH1,0.7420757999828227,0.47111953369770543,0.59127523612634
LPO,MCFD2,0.5806384641262297,0.6020120548676383,0.5912286824265387
SEC63,BHLHA15,0.5500565772150898,0.6354796528088578,0.5912273358986998
TBC1D24,TNFSF13,0.6148367318357866,0.5684439757461274,0.5911854499896713
TMED3,PRSS8,0.8342668358409655,0.41888717576353474,0.5911545303037121
CLDN10-AS1,PRSS8,0.6306037516911162,0.5540575470852752,0.591092858901841
ATP2A3,AIF1L,0.6477095496491287,0.5394234592528531,0.5910919774982913
NDRG2,GPAT2,0.7045238485326775,0.49587465902003797,0.5910630449982694
F5,RNF128,0.6411793515583208,0.544845861091724,0.5910532259568732
MPO,BHLHA15,0.5877741114140026,0.5943490316238648,0.5910524290894082
MANSC1,SOX9,0.6727684006152117,0.5190941989795034,0.5909569984491891
GALNT13,EPHA7,0.5951207679201692,0.5868196953515776,0.5909556563129849
SLC39A8,KIAA1324,0.6113280619077687,0.57117515441663,0.5909106532796552
PIGR,AGFG2,0.7245397425525614,0.4818862041666145,0.5908855272440762
PHLDA1,DLK1,0.6667407991262969,0.5236177902742727,0.5908615268607479
GALNT13,LPO,0.748412071259197,0.4664530029665583,0.5908460527880967
LTF,MGLL,0.569790685442106,0.6126604611284343,0.5908368845033689
SLC13A2,FAM171B,0.6172634555862537,0.5653628161170935,0.5907434346113487
MANSC1,ST3GAL6,0.7112621193602067,0.4906391550201054,0.5907394055255677
MPO,SLC12A2,0.6897641248033147,0.505897331136926,0.59071975576579
CHRM3,MGLL,0.6001094800451278,0.5814338341052354,0.5906978549694741
ZG16B,TNFSF13,0.5898138482362449,0.5915159150896636,0.5906642685756591
LYZ,KANK4,0.6549345383717705,0.5326997002606183,0.5906635525245896
FAHD2A,CSN3,0.5924107131182402,0.5887437703083257,0.5905743956626266
DMBT1,LPO,0.8361480863932353,0.41708282110101647,0.5905446661609154
SAP30BP,KIRREL3,0.647088022043033,0.5388961545831504,0.5905194719531333
MANSC1,PRSS8,0.6666375624213584,0.5230355339886639,0.5904872000627587
SLC12A2,OXR1,0.7707991995059295,0.45215328175799024,0.5903553062631333
ODAM,DLX6-AS1,0.7175884422154856,0.48548777328399395,0.5902375919454182
TNFSF13,FAM171B,0.6066659031065569,0.5741078544779569,0.5901624013925637
RTN1,ARHGEF37,0.5970465429351057,0.5833153669218041,0.5901410198093214
SLCO1A2,SLC31A2,0.5867444655208609,0.5935006748477505,0.5901129012738271
RTN1,GALNT6,0.6529439172017311,0.5332717145458016,0.590081792829112
HID1,SNPH,0.6685170397842104,0.5208273227941209,0.5900694366539087
CHRM1,ANO5,0.6362447813346032,0.5471583736560167,0.5900225926201211
PHLDA1,IRX2,0.6263320784478582,0.5557194257846237,0.5899702560176519
CCDC129,NPY5R,0.5934157505028966,0.5863496281467098,0.5898721087183002
PLCB1,CHRM1,0.667108860826831,0.5215774715890944,0.5898719800980036
ST3GAL4,PLIN2,0.6274152774171184,0.5545651445865654,0.5898666324150268
MPO,GATM,0.7077637828691753,0.4915873305549945,0.589853972339055
ODAM,PRSS8,0.589355040935781,0.5903198336779931,0.5898372400438082
SLC25A48,GP2,0.649860364877827,0.535328458508821,0.5898209451825419
ADGRG2,FBP1,0.5744928738279792,0.6054899383097848,0.589787804836209
KCNMA1,SOX8,0.6247692074825947,0.5567177111848319,0.5897627346725728
C10orf90,AACS,0.6461894605641717,0.5382507207701506,0.5897558332926773
